SOPType,SOPNumber,ItemNumber,QTY,ExtendedCost,ExtendedPrice,UnitCost,UnitPrice,CustomerNumber,DocumentDate,QTYInBaseUOfM,SalespersonID
"Invoice","INVS3004","3-D2659A",1,5,0,5,0,"COUNTRYV0001",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3004","5-OVTLABOR",1,137.36,0,137.36,0,"COUNTRYV0001",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3007","5-OVTLABOR",1,137.5,250,137.5,250,"ASTORSUI0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3007","5-FEE",1,8,100,8,100,"ASTORSUI0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3007","5-FEE",1,8,115,8,115,"ASTORSUI0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","RMA003000","4-A3666A",1,1250,1600,1250,1600,"COMPUTER0003",2027-08-31 00:00:00.000,1,"IAN M."
"Invoice","INVS3008","5-FEE",1,8,100,8,100,"AARONFIT0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3008","5-FEE",1,8,115,8,115,"AARONFIT0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3009","5-OVTLABOR",1,137.5,250,137.5,250,"NOVASYST0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3009","5-FEE",1,8,100,8,100,"NOVASYST0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3009","5-FEE",1,8,115,8,115,"NOVASYST0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3010","5-OVTLABOR",1,137.5,250,137.5,250,"UNIFIEDW0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3010","5-FEE",1,8,100,8,100,"UNIFIEDW0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3010","5-FEE",1,8,115,8,115,"UNIFIEDW0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3011","5-OVTLABOR",1,137.5,250,137.5,250,"ROSELLEN0001",2028-09-06 00:00:00.000,1,"GARY W."
"Invoice","INVS3011","5-FEE",1,8,15,8,15,"ROSELLEN0001",2028-09-06 00:00:00.000,1,"GARY W."
"Invoice","INVS3012","3-E4592A",1,60,90,60,90,"REYNOLDS0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3012","5-FEE",1,8,15,8,15,"REYNOLDS0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3013","3-E4592A",1,60,90,60,90,"HOMEFURN0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3013","5-FEE",1,8,15,8,15,"HOMEFURN0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","RMA003003","3-J2094A",1,2150,2623,2150,2623,"GREENWAY0001",2027-08-31 00:00:00.000,1,"PAUL W."
"Order","ORDST2226","4.5HD",2,369,379.9,184.5,189.95,"AARONFIT0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Order","ORDST2229","4.5HD",1,184.5,189.95,184.5,189.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Invoice","STDINV2259","4.5HD",1,184.5,189.95,184.5,189.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Return","INV1011","PHON-ATT-53WH",1,91.25,189.95,91.25,189.95,"MENDOTAU0001",2024-05-19 00:00:00.000,1,"GREG E."
"Return","INV1013","PHON-ATT-53BL",5,467.75,949.75,93.55,189.95,"ADVANCED0002",2024-05-27 00:00:00.000,1,"GARY W."
"Invoice","INV1022","PHON-ATT-53BL",4,374.2,759.8,93.55,189.95,"PLAZAONE0001",2024-05-20 00:00:00.000,1,"SANDRA M."
"Invoice","INVPS1001","PHON-ATT-53WH",1,92.59,189.95,92.59,189.95,"HOLLINGC0001",2024-05-25 00:00:00.000,1,"PAUL W."
"Invoice","INVPS1004","PHON-ATT-53BL",2,187.1,379.9,93.55,189.95,"LECLERC0001",2024-05-10 00:00:00.000,1,"FRANCINE B."
"Invoice","INVSP1000","PHON-ATT-53BL",4,374.2,759.8,93.55,189.95,"PLAZAONE0001",2024-05-20 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2219","PHON-ATT-53WH",1,92.59,189.95,92.59,189.95,"AARONFIT0001",2027-03-27 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2222","PHON-ATT-53BL",3,280.65,569.85,93.55,189.95,"AARONFIT0001",2027-03-30 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2234","PHON-ATT-53RD",5,459.95,949.75,91.99,189.95,"LEISURET0001",2027-04-12 00:00:00.000,1,"IAN M."
"Invoice","STDINV2173","PHON-ATT-53WH",1,92.59,189.95,92.59,189.95,"HOLLINGC0001",2026-02-23 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2176","PHON-ATT-53BL",2,187.1,379.9,93.55,189.95,"AARONFIT0001",2026-02-25 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2179","PHON-ATT-53WH",3,277.77,569.85,92.59,189.95,"PLAZAONE0001",2026-03-27 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2180","PHON-ATT-53RD",6,555.54,1139.7,92.59,189.95,"CENTRALC0001",2026-02-28 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2181","PHON-ATT-53BK",4,368.02,759.8,92.01,189.95,"MAGNIFIC0001",2026-02-28 00:00:00.000,1,"GARY W."
"Invoice","STDINV2194","PHON-ATT-53BK",3,276.75,569.85,92.25,189.95,"METROPOL0001",2027-03-08 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2196","PHON-ATT-53RD",4,370.36,759.8,92.59,189.95,"MAHLERST0001",2027-03-10 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2197","PHON-ATT-53BK",3,270.75,569.85,90.25,189.95,"LAWRENCE0001",2027-03-11 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2120","PHON-ATT-53WH",6,555.54,1139.7,92.59,189.95,"AARONFIT0001",2027-01-03 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2122","PHON-ATT-53WH",2,185.18,379.9,92.59,189.95,"RIVERSID0001",2027-01-04 00:00:00.000,1,"ERIN J."
"Invoice","STDINV2129","PHON-ATT-53BL",2,187.1,379.9,93.55,189.95,"AARONFIT0001",2027-01-07 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2132","PHON-ATT-53WH",1,92.59,189.95,92.59,189.95,"CONTOSOL0001",2027-01-10 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2134","PHON-ATT-53BL",5,467.75,949.75,93.55,189.95,"PLAZAONE0001",2027-01-12 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2142","PHON-ATT-53BL",4,374.2,759.8,93.55,189.95,"PLAZAONE0001",2027-01-21 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2087","PHON-ATT-53BK",3,274.77,569.85,91.59,189.95,"METROPOL0001",2026-03-08 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2089","PHON-ATT-53RD",4,366.36,759.8,91.59,189.95,"MAHLERST0001",2026-03-10 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2090","PHON-ATT-53BK",3,274.77,569.85,91.59,189.95,"LAWRENCE0001",2026-03-11 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2112","PHON-ATT-53WH",1,92.59,189.95,92.59,189.95,"AARONFIT0001",2026-03-27 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2115","PHON-ATT-53BK",3,277.77,569.85,92.59,189.95,"AARONFIT0001",2026-03-30 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2119","PHON-ATT-53BK",6,555.54,1139.7,92.59,189.95,"AMERICAN0001",2027-01-02 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2066","PHON-ATT-53WH",1,92.59,189.95,92.59,189.95,"HOLLINGC0001",2026-02-23 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2069","PHON-ATT-53BL",2,187.1,379.9,93.55,189.95,"AARONFIT0001",2026-02-25 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2072","PHON-ATT-53WH",3,272.64,569.85,90.88,189.95,"PLAZAONE0001",2026-02-27 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2073","PHON-ATT-53RD",6,549.54,1139.7,91.59,189.95,"CENTRALC0001",2026-02-28 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2074","PHON-ATT-53BK",4,366.36,759.8,91.59,189.95,"MAGNIFIC0001",2026-02-28 00:00:00.000,1,"GARY W."
"Invoice","STDINV2001","PHON-ATT-53BL",6,555.54,1139.7,92.59,189.95,"AMERICAN0001",2026-01-02 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2002","PHON-ATT-53WH",6,555.54,1139.7,92.59,189.95,"AARONFIT0001",2026-01-03 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2004","PHON-ATT-53WH",2,185.18,379.9,92.59,189.95,"RIVERSID0001",2026-01-04 00:00:00.000,1,"ERIN J."
"Invoice","STDINV2010","PHON-ATT-53BL",2,187.1,379.9,93.55,189.95,"AARONFIT0001",2026-01-07 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2014","PHON-ATT-53WH",1,92.59,189.95,92.59,189.95,"CONTOSOL0001",2026-01-10 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2016","PHON-ATT-53BL",5,466.79,949.75,93.36,189.95,"PLAZAONE0001",2026-01-12 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2024","PHON-ATT-53BL",4,374.2,759.8,93.55,189.95,"PLAZAONE0001",2026-01-21 00:00:00.000,1,"SANDRA M."
"Order","ORDST2194","PHON-ATT-53RD",4,366.36,759.8,91.59,189.95,"MAHLERST0001",2027-03-10 00:00:00.000,1,"SANDRA M."
"Order","ORDST2195","PHON-ATT-53BK",3,270.75,569.85,90.25,189.95,"LAWRENCE0001",2027-03-11 00:00:00.000,1,"NANCY B."
"Order","ORDST2217","PHON-ATT-53WH",1,92.59,189.95,92.59,189.95,"AARONFIT0001",2027-03-27 00:00:00.000,1,"PAUL W."
"Order","ORDST2220","PHON-ATT-53BL",3,280.65,569.85,93.55,189.95,"AARONFIT0001",2027-03-30 00:00:00.000,1,"PAUL W."
"Quote","QTEST1005","PHON-ATT-53BL",2,187.1,379.9,93.55,189.95,"LECLERC0001",2024-05-06 00:00:00.000,1,"FRANCINE B."
"Order","ORDST2171","PHON-ATT-53WH",1,92.59,189.95,92.59,189.95,"HOLLINGC0001",2026-02-23 00:00:00.000,1,"PAUL W."
"Order","ORDST2174","PHON-ATT-53BL",2,187.1,379.9,93.55,189.95,"AARONFIT0001",2026-02-25 00:00:00.000,1,"PAUL W."
"Order","ORDST2177","PHON-ATT-53WH",3,277.77,569.85,92.59,189.95,"PLAZAONE0001",2026-02-27 00:00:00.000,1,"SANDRA M."
"Order","ORDST2178","PHON-ATT-53RD",6,549.54,1139.7,91.59,189.95,"CENTRALC0001",2026-02-28 00:00:00.000,1,"PAUL W."
"Order","ORDST2179","PHON-ATT-53BK",4,361,759.8,90.25,189.95,"MAGNIFIC0001",2026-02-28 00:00:00.000,1,"GARY W."
"Order","ORDST2192","PHON-ATT-53BK",3,270.75,569.85,90.25,189.95,"METROPOL0001",2027-03-08 00:00:00.000,1,"SANDRA M."
"Order","ORDST2114","PHON-ATT-53BK",3,270.75,569.85,90.25,189.95,"AARONFIT0001",2026-03-30 00:00:00.000,1,"PAUL W."
"Order","ORDST2118","PHON-ATT-53BK",6,541.5,1139.7,90.25,189.95,"AMERICAN0001",2027-01-02 00:00:00.000,1,"PAUL W."
"Order","ORDST2119","PHON-ATT-53WH",6,555.54,1139.7,92.59,189.95,"AARONFIT0001",2027-01-03 00:00:00.000,1,"PAUL W."
"Order","ORDST2121","PHON-ATT-53WH",2,185.18,379.9,92.59,189.95,"RIVERSID0001",2027-01-04 00:00:00.000,1,"ERIN J."
"Order","ORDST2128","PHON-ATT-53BL",2,187.1,379.9,93.55,189.95,"AARONFIT0001",2027-01-07 00:00:00.000,1,"PAUL W."
"Order","ORDST2131","PHON-ATT-53WH",1,92.59,189.95,92.59,189.95,"CONTOSOL0001",2027-01-10 00:00:00.000,1,"NANCY B."
"Order","ORDST2133","PHON-ATT-53BL",5,467.75,949.75,93.55,189.95,"PLAZAONE0001",2027-01-12 00:00:00.000,1,"SANDRA M."
"Order","ORDST2141","PHON-ATT-53BL",4,374.2,759.8,93.55,189.95,"PLAZAONE0001",2027-01-21 00:00:00.000,1,"SANDRA M."
"Order","ORDST2073","PHON-ATT-53BK",4,361,759.8,90.25,189.95,"MAGNIFIC0001",2026-02-28 00:00:00.000,1,"GARY W."
"Order","ORDST2086","PHON-ATT-53BK",3,270.75,569.85,90.25,189.95,"METROPOL0001",2026-03-08 00:00:00.000,1,"SANDRA M."
"Order","ORDST2088","PHON-ATT-53RD",4,366.36,759.8,91.59,189.95,"MAHLERST0001",2026-03-10 00:00:00.000,1,"SANDRA M."
"Order","ORDST2089","PHON-ATT-53BK",3,270.75,569.85,90.25,189.95,"LAWRENCE0001",2026-03-11 00:00:00.000,1,"NANCY B."
"Order","ORDST2111","PHON-ATT-53WH",1,92.59,189.95,92.59,189.95,"AARONFIT0001",2026-03-27 00:00:00.000,1,"PAUL W."
"Order","ORDST2065","PHON-ATT-53WH",1,92.59,189.95,92.59,189.95,"HOLLINGC0001",2026-02-23 00:00:00.000,1,"PAUL W."
"Order","ORDST2068","PHON-ATT-53BL",2,187.1,379.9,93.55,189.95,"AARONFIT0001",2026-02-25 00:00:00.000,1,"PAUL W."
"Order","ORDST2071","PHON-ATT-53WH",3,277.77,569.85,92.59,189.95,"PLAZAONE0001",2026-02-27 00:00:00.000,1,"SANDRA M."
"Order","ORDST2072","PHON-ATT-53RD",6,549.54,1139.7,91.59,189.95,"CENTRALC0001",2026-02-28 00:00:00.000,1,"PAUL W."
"Order","ORDST2001","PHON-ATT-53BL",6,561.3,1139.7,93.55,189.95,"AMERICAN0001",2026-01-02 00:00:00.000,1,"PAUL W."
"Order","ORDST2002","PHON-ATT-53WH",6,555.54,1139.7,92.59,189.95,"AARONFIT0001",2026-01-03 00:00:00.000,1,"PAUL W."
"Order","ORDST2004","PHON-ATT-53WH",2,185.18,379.9,92.59,189.95,"RIVERSID0001",2026-01-04 00:00:00.000,1,"ERIN J."
"Order","ORDST2010","PHON-ATT-53BL",2,187.1,379.9,93.55,189.95,"AARONFIT0001",2026-01-07 00:00:00.000,1,"PAUL W."
"Order","ORDST2014","PHON-ATT-53WH",1,92.59,189.95,92.59,189.95,"CONTOSOL0001",2026-01-10 00:00:00.000,1,"NANCY B."
"Order","ORDST2016","PHON-ATT-53BL",5,467.75,949.75,93.55,189.95,"PLAZAONE0001",2026-01-12 00:00:00.000,1,"SANDRA M."
"Order","ORDST2024","PHON-ATT-53BL",4,374.2,759.8,93.55,189.95,"PLAZAONE0001",2026-01-21 00:00:00.000,1,"SANDRA M."
"Order","ORDPH1005","PHON-ATT-53BL",2,187.1,379.9,93.55,189.95,"LECLERC0001",2024-05-10 00:00:00.000,1,"FRANCINE B."
"Order","ORDST1014","PHON-ATT-53RD",1,91.59,189.95,91.59,189.95,"LASERMES0001",2024-05-19 00:00:00.000,1,"SANDRA M."
"Order","ORDST1017","PHON-ATT-53RD",50,4579.5,9497.5,91.59,189.95,"LEISURET0001",2024-05-22 00:00:00.000,1,"IAN M."
"Fulfillment Order","FULORD1002","BELL100",2,4,19.9,2,9.95,"ADVANCED0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Fulfillment Order","FULORD1003","CAP100",1,0.02,9.95,0.02,9.95,"AARONFIT0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Fulfillment Order","FULORD1004","CB100",1,1.5,9.95,1.5,9.95,"ADVANCED0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Fulfillment Order","FULORD1005","CORDG",3,2.01,29.85,0.67,9.95,"ADAMPARK0001",2027-04-12 00:00:00.000,1,"GREG E."
"Fulfillment Order","FULORD1005","COV100G",2,2,19.9,1,9.95,"ADAMPARK0001",2027-04-12 00:00:00.000,1,"GREG E."
"Fulfillment Order","FULORD1005","FTRUB",4,0.04,39.8,0.01,9.95,"ADAMPARK0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","BOT100G",2,2.4,19.9,1.2,9.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","RES100",5,0.1,49.75,0.02,9.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","TRANS100",1,0.02,9.95,0.02,9.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","ACCS-RST-DXBK",1,4.55,9.95,4.55,9.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","ACCS-RST-DXWH",2,9.1,19.9,4.55,9.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Quote","QTEST1023","ACCS-RST-DXBK",1,4.55,9.95,4.55,9.95,"BAKERSEM0001",2027-03-05 00:00:00.000,1,"GREG E."
"Invoice","STDINV2259","BELL100",2,4,19.9,2,9.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","BOT100G",6,7.2,59.7,1.2,9.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","CAP100",1,0.02,9.95,0.02,9.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","CB100",2,3,19.9,1.5,9.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","CORDG",3,2.01,29.85,0.67,9.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","FTRUB",2,0.02,19.9,0.01,9.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","KPA100",2,7.76,19.9,3.88,9.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","MIC100",2,8,19.9,4,9.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","INV1014","ACCS-CRD-12WH",3,9.87,29.85,3.29,9.95,"CENTRALC0001",2024-05-10 00:00:00.000,1,"PAUL W."
"Invoice","INV1016","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"METROPOL0001",2024-05-10 00:00:00.000,1,"SANDRA M."
"Invoice","INV1020","ACCS-RST-DXBK",3,13.65,29.85,4.55,9.95,"ASTORSUI0001",2024-05-10 00:00:00.000,1,"GREG E."
"Invoice","INVPS1002","ACCS-RST-DXWH",4,18.2,39.8,4.55,9.95,"BREAKTHR0001",2024-05-10 00:00:00.000,1,"FRANCINE B."
"Order","ORD1002","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"METROPOL0001",2024-05-07 00:00:00.000,1,"SANDRA M."
"Order","ORD1005","ACCS-CRD-12WH",5,16.45,49.75,3.29,9.95,"COMMUNIC0002",2024-05-29 00:00:00.000,1,"ERIN J."
"Order","ORD1007","ACCS-RST-DXBK",3,13.65,29.85,4.55,9.95,"ASTORSUI0001",2024-05-10 00:00:00.000,1,"GREG E."
"Order","ORD1008","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"AARONFIT0001",2026-09-11 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2250","ACCS-RST-DXWH",3,13.65,29.85,4.55,9.95,"ADAMPARK0001",2027-04-12 00:00:00.000,1,"GREG E."
"Invoice","STDINV2251","PHON-GTE-3458",4,300,39.8,75,9.95,"BAKERSEM0001",2027-04-12 00:00:00.000,1,"GREG E."
"Invoice","STDINV2252","ACCS-RST-DXWH",5,22.75,49.75,4.55,9.95,"AARONFIT0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2202","ACCS-RST-DXWH",12,54.6,119.4,4.55,9.95,"AARONFIT0001",2027-03-14 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2203","ACCS-RST-DXBK",36,163.8,358.2,4.55,9.95,"AARONFIT0001",2027-03-14 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2204","ACCS-CRD-12WH",4,13.16,39.8,3.29,9.95,"PLAZAONE0001",2027-03-15 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2220","ACCS-RST-DXWH",4,18.2,39.8,4.55,9.95,"AARONFIT0001",2027-03-28 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2228","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"AARONFIT0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2246","ACCS-CRD-12WH",3,9.87,29.85,3.29,9.95,"COMMUNIC0002",2027-04-12 00:00:00.000,1,"ERIN J."
"Invoice","STDINV2247","ACCS-RST-DXWH",4,18.2,39.8,4.55,9.95,"COMMUNIC0001",2027-04-12 00:00:00.000,1,"GARY W."
"Invoice","STDINV2163","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"ASTORSUI0001",2027-02-17 00:00:00.000,1,"GREG E."
"Invoice","STDINV2174","ACCS-RST-DXWH",2,9.1,19.9,4.55,9.95,"BREAKTHR0001",2026-02-23 00:00:00.000,1,"FRANCINE B."
"Invoice","STDINV2186","ACCS-RST-DXWH",5,22.75,49.75,4.55,9.95,"ASTORSUI0001",2027-03-03 00:00:00.000,1,"GREG E."
"Invoice","STDINV2187","ACCS-RST-DXBK",3,13.65,29.85,4.55,9.95,"PLAZAONE0001",2027-03-04 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2188","ACCS-CRD-12WH",2,6.58,19.9,3.29,9.95,"VANCOUVE0001",2027-03-04 00:00:00.000,1,"ERIN J."
"Invoice","STDINV2130","ACCS-CRD-12WH",5,16.45,49.75,3.29,9.95,"AARONFIT0001",2027-01-08 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2131","ACCS-RST-DXWH",5,22.75,49.75,4.55,9.95,"AARONFIT0001",2027-01-08 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2135","ACCS-CRD-12WH",3,9.87,29.85,3.29,9.95,"CENTRALC0001",2027-01-13 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2137","ACCS-CRD-12WH",3,9.87,29.85,3.29,9.95,"METROPOL0001",2027-01-15 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2141","ACCS-RST-DXBK",3,13.65,29.85,4.55,9.95,"ASTORSUI0001",2027-01-19 00:00:00.000,1,"GREG E."
"Invoice","STDINV2147","ACCS-CRD-12WH",5,16.45,49.75,3.29,9.95,"METROPOL0001",2027-02-02 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2148","ACCS-CRD-12WH",2,6.58,19.9,3.29,9.95,"MAHLERST0001",2027-02-03 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2149","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"LAWRENCE0001",2027-02-03 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2150","ACCS-CRD-12WH",2,6.58,19.9,3.29,9.95,"BLUEYOND0001",2027-02-03 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2151","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"ASTORSUI0001",2027-02-04 00:00:00.000,1,"GREG E."
"Invoice","STDINV2153","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"PLAZAONE0001",2027-02-05 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2080","ACCS-RST-DXBK",3,13.65,29.85,4.55,9.95,"PLAZAONE0001",2026-03-04 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2081","ACCS-CRD-12WH",2,6.58,19.9,3.29,9.95,"VANCOUVE0001",2026-03-04 00:00:00.000,1,"ERIN J."
"Invoice","STDINV2095","ACCS-RST-DXWH",12,54.6,119.4,4.55,9.95,"AARONFIT0001",2026-03-14 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2096","ACCS-RST-DXBK",36,163.8,358.2,4.55,9.95,"AARONFIT0001",2026-03-14 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2097","ACCS-CRD-12WH",4,13.16,39.8,3.29,9.95,"PLACEONE0001",2026-03-15 00:00:00.000,1,"ERIN J."
"Invoice","STDINV2113","ACCS-RST-DXWH",4,18.2,39.8,4.55,9.95,"AARONFIT0001",2026-03-28 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2039","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"LAWRENCE0001",2026-02-03 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2040","ACCS-CRD-12WH",2,6.58,19.9,3.29,9.95,"BLUEYOND0001",2026-02-03 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2041","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"ASTORSUI0001",2026-02-04 00:00:00.000,1,"GREG E."
"Invoice","STDINV2042","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"PLAZAONE0001",2026-02-05 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2054","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"ASTORSUI0001",2026-02-17 00:00:00.000,1,"GREG E."
"Invoice","STDINV2067","ACCS-RST-DXWH",2,9.1,19.9,4.55,9.95,"BREAKTHR0001",2026-02-23 00:00:00.000,1,"FRANCINE B."
"Invoice","STDINV2079","ACCS-RST-DXWH",5,22.75,49.75,4.55,9.95,"ASTORSUI0001",2026-03-03 00:00:00.000,1,"GREG E."
"Invoice","STDINV2011","ACCS-CRD-12WH",5,16.45,49.75,3.29,9.95,"AARONFIT0001",2026-01-08 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2012","ACCS-RST-DXWH",5,21.55,49.75,4.31,9.95,"AARONFIT0001",2026-01-08 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2017","ACCS-CRD-12WH",3,9.87,29.85,3.29,9.95,"CENTRALC0001",2026-01-13 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2019","ACCS-CRD-12WH",3,9.87,29.85,3.29,9.95,"METROPOL0001",2026-01-15 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2023","ACCS-RST-DXBK",3,13.65,29.85,4.55,9.95,"ASTORSUI0001",2026-01-19 00:00:00.000,1,"GREG E."
"Invoice","STDINV2036","ACCS-CRD-12WH",5,16.45,49.75,3.29,9.95,"METROPOL0001",2026-02-02 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2037","ACCS-CRD-12WH",2,6.58,19.9,3.29,9.95,"MAHLERST0001",2026-03-04 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2038","ACCS-CRD-12WH",2,6.58,19.9,3.29,9.95,"MAHLERST0001",2026-02-03 00:00:00.000,1,"SANDRA M."
"Order","ORDST2200","ACCS-RST-DXWH",12,54.6,119.4,4.55,9.95,"AARONFIT0001",2027-03-14 00:00:00.000,1,"PAUL W."
"Order","ORDST2201","ACCS-RST-DXBK",36,163.8,358.2,4.55,9.95,"AARONFIT0001",2027-03-14 00:00:00.000,1,"PAUL W."
"Order","ORDST2202","ACCS-CRD-12WH",4,13.16,39.8,3.29,9.95,"PLAZAONE0001",2027-03-15 00:00:00.000,1,"SANDRA M."
"Order","ORDST2218","ACCS-RST-DXWH",4,18.2,39.8,4.55,9.95,"AARONFIT0001",2027-03-28 00:00:00.000,1,"PAUL W."
