EnrollmentKey,EnrollmentID,StudentKey,CourseKey,ProfessorKey,OfferingKey,EnrollmentDateKey,ClassStartDateKey,ClassEndDateKey,Credits,TuitionAmountPaid,PaymentStatus,Grade
317,E0000317,79,32,22,16,20221030,20230108,20230326,4,2325.0,Paid In Full,B-
318,E0000318,453,32,22,16,20221022,20230108,20230326,4,1715.0,Payment Plan,B
319,E0000319,273,32,22,16,20221110,20230108,20230326,4,2375.0,Payment Plan,IP
320,E0000320,430,32,22,16,20221104,20230108,20230326,4,2377.5,Paid In Full,A
321,E0000321,228,32,22,16,20221102,20230108,20230326,4,2130.0,Scholarship Covered,C
322,E0000322,435,32,22,16,20221224,20230108,20230326,4,2537.0,Scholarship Covered,A-
323,E0000323,221,32,22,16,20221104,20230108,20230326,4,3219.0,Scholarship Covered,B-
324,E0000324,124,32,22,16,20221217,20230108,20230326,4,2526.0,Paid In Full,B-
325,E0000325,377,32,22,16,20221129,20230108,20230326,4,2155.0,Paid In Full,B
326,E0000326,242,32,22,16,20221206,20230108,20230326,4,3560.0,Payment Plan,C+
327,E0000327,403,32,22,16,20221221,20230108,20230326,4,2075.0,Payment Plan,A
328,E0000328,349,32,22,16,20221216,20230108,20230326,4,2155.0,Paid In Full,IP
329,E0000329,87,32,22,16,20221123,20230108,20230326,4,1470.0,Paid In Full,B-
330,E0000330,114,32,22,16,20221011,20230108,20230326,4,2501.0,Paid In Full,A-
331,E0000331,318,32,22,16,20221202,20230108,20230326,4,2295.0,Scholarship Covered,A-
332,E0000332,405,32,22,16,20221013,20230108,20230326,4,1635.0,Paid In Full,B+
333,E0000333,200,32,22,16,20221018,20230108,20230326,4,1660.0,Payment Plan,B+
334,E0000334,41,32,22,16,20221127,20230108,20230326,4,3065.0,Payment Plan,B-
335,E0000335,351,32,22,16,20221220,20230108,20230326,4,2375.0,Payment Plan,IP
336,E0000336,150,12,16,17,20221021,20230108,20230326,3,1769.69,Paid In Full,C
337,E0000337,80,12,16,17,20221216,20230108,20230326,3,1227.5,Paid In Full,IP
338,E0000338,436,12,16,17,20221220,20230108,20230326,3,1252.5,Paid In Full,A-
339,E0000339,48,12,16,17,20221227,20230108,20230326,3,1744.69,Payment Plan,IP
340,E0000340,166,12,16,17,20221229,20230108,20230326,3,1700.0,Payment Plan,A
341,E0000341,489,12,16,17,20221117,20230108,20230326,3,1277.5,Paid In Full,C
342,E0000342,43,12,16,17,20221028,20230108,20230326,3,1040.0,Paid In Full,IP
343,E0000343,212,12,16,17,20221221,20230108,20230326,3,2088.62,Paid In Full,W
344,E0000344,221,12,16,17,20221029,20230108,20230326,3,2322.12,Paid In Full,A-
345,E0000345,197,12,16,17,20221121,20230108,20230326,3,1331.25,Paid In Full,C
346,E0000346,477,12,16,17,20221218,20230108,20230326,3,1040.0,Paid In Full,C+
347,E0000347,153,12,16,17,20221101,20230108,20230326,3,2591.25,Paid In Full,B-
348,E0000348,449,12,16,17,20221224,20230108,20230326,3,1719.69,Paid In Full,C
349,E0000349,450,12,16,17,20221110,20230108,20230326,3,2200.06,Paid In Full,A-
350,E0000350,97,12,16,17,20221010,20230108,20230326,3,937.5,Paid In Full,IP
351,E0000351,242,12,16,17,20221205,20230108,20230326,3,2566.25,Paid In Full,A
352,E0000352,46,12,16,17,20221221,20230108,20230326,3,1700.0,Paid In Full,W
353,E0000353,266,12,16,17,20221102,20230108,20230326,3,937.5,Paid In Full,A
354,E0000354,110,12,16,17,20221116,20230108,20230326,3,1670.0,Paid In Full,A
355,E0000355,339,12,16,17,20221024,20230108,20230326,3,2301.25,Paid In Full,IP
356,E0000356,223,12,16,17,20221130,20230108,20230326,3,1227.5,Payment Plan,A-
357,E0000357,443,12,16,17,20221028,20230108,20230326,3,1355.0,Payment Plan,A
358,E0000358,9,12,16,18,20221014,20230108,20230326,3,1040.0,Paid In Full,B
359,E0000359,97,12,16,18,20221105,20230108,20230326,3,882.5,Payment Plan,C+
360,E0000360,346,12,16,18,20221017,20230108,20230326,3,1356.25,Paid In Full,W
361,E0000361,41,12,16,18,20221202,20230108,20230326,3,2251.25,Paid In Full,A
362,E0000362,494,12,16,18,20221214,20230108,20230326,3,1955.94,Paid In Full,B-
363,E0000363,186,12,16,18,20221208,20230108,20230326,3,1613.38,Payment Plan,C+
364,E0000364,450,12,16,18,20221016,20230108,20230326,3,2200.06,Paid In Full,A
365,E0000365,439,12,16,18,20221010,20230108,20230326,3,1700.0,Paid In Full,C
366,E0000366,59,12,16,18,20221028,20230108,20230326,3,1542.5,Paid In Full,A-
367,E0000367,251,12,16,18,20221218,20230108,20230326,3,1670.0,Paid In Full,B-
368,E0000368,339,12,16,18,20221030,20230108,20230326,3,2301.25,Payment Plan,B+
369,E0000369,87,12,16,18,20221125,20230108,20230326,3,1070.0,Paid In Full,W
370,E0000370,451,12,16,18,20221207,20230108,20230326,3,1876.0,Paid In Full,A
371,E0000371,331,12,16,18,20221012,20230108,20230326,3,1932.31,Payment Plan,A-
372,E0000372,46,12,16,18,20221229,20230108,20230326,3,1725.0,Paid In Full,W
373,E0000373,449,12,16,18,20221023,20230108,20230326,3,1719.69,Paid In Full,A-
374,E0000374,166,20,23,19,20221117,20230108,20230326,5,2875.0,Paid In Full,IP
375,E0000375,41,20,23,19,20221223,20230108,20230326,5,3807.5,Paid In Full,W
376,E0000376,104,20,23,19,20221226,20230108,20230326,5,3095.0,Paid In Full,IP
377,E0000377,63,20,23,19,20221129,20230108,20230326,5,1470.0,Paid In Full,IP
378,E0000378,439,20,23,19,20221118,20230108,20230326,5,2900.0,Paid In Full,B
379,E0000379,79,20,23,19,20221217,20230108,20230326,5,2845.0,Paid In Full,B
380,E0000380,382,20,23,19,20221111,20230108,20230326,5,1550.0,Payment Plan,B
381,E0000381,463,20,23,19,20221028,20230108,20230326,5,2845.0,Paid In Full,A
382,E0000382,496,20,23,19,20221012,20230108,20230326,5,1825.0,Paid In Full,IP
383,E0000383,264,20,23,19,20221212,20230108,20230326,5,2909.38,Paid In Full,IP
384,E0000384,273,20,23,19,20221125,20230108,20230326,5,2875.0,Paid In Full,B
385,E0000385,97,20,23,19,20221018,20230108,20230326,5,1525.0,Paid In Full,A
386,E0000386,80,20,23,19,20221031,20230108,20230326,5,2075.0,Paid In Full,IP
387,E0000387,378,20,23,19,20221116,20230108,20230326,5,2773.75,Paid In Full,B
388,E0000388,31,20,23,19,20221012,20230108,20230326,5,3491.25,Paid In Full,B+
389,E0000389,351,20,23,19,20221024,20230108,20230326,5,2875.0,Paid In Full,IP
390,E0000390,202,20,23,19,20221031,20230108,20230326,5,3466.25,Paid In Full,B-
391,E0000391,168,20,23,19,20221128,20230108,20230326,5,2845.0,Payment Plan,B
392,E0000392,236,16,11,20,20221129,20230108,20230326,3,1370.0,Paid In Full,A-
393,E0000393,31,16,11,20,20221107,20230108,20230326,3,1644.12,Payment Plan,B
394,E0000394,264,16,11,20,20221129,20230108,20230326,3,1415.94,Paid In Full,A-
395,E0000395,405,16,11,20,20221120,20230108,20230326,3,987.5,Paid In Full,B+
396,E0000396,435,16,11,20,20221016,20230108,20230326,3,1558.38,Payment Plan,A
397,E0000397,274,16,11,20,20221212,20230108,20230326,3,1258.75,Paid In Full,C
398,E0000398,28,16,11,20,20221112,20230108,20230326,3,985.62,Payment Plan,IP
399,E0000399,238,16,11,20,20221220,20230108,20230326,3,1115.0,Payment Plan,C
400,E0000400,277,16,11,20,20221122,20230108,20230326,3,787.5,Paid In Full,C
401,E0000401,223,16,11,20,20221012,20230108,20230326,3,1042.5,Payment Plan,W
402,E0000402,265,16,11,20,20221219,20230108,20230326,3,1017.5,Payment Plan,C+
403,E0000403,447,16,11,20,20221113,20230108,20230326,3,860.0,Paid In Full,A
404,E0000404,97,18,20,21,20221125,20230108,20230326,4,1125.0,Paid In Full,W
405,E0000405,351,18,20,21,20221221,20230108,20230326,4,2175.0,Paid In Full,C+
406,E0000406,308,18,20,21,20221026,20230108,20230326,4,1750.0,Paid In Full,W
407,E0000407,391,18,20,21,20221022,20230108,20230326,4,1295.0,Paid In Full,W
408,E0000408,46,18,20,21,20221112,20230108,20230326,4,2150.0,Paid In Full,A-
409,E0000409,489,18,20,21,20221101,20230108,20230326,4,1525.0,Payment Plan,A-
410,E0000410,487,18,20,21,20221207,20230108,20230326,4,1715.0,Paid In Full,B-
411,E0000411,436,18,20,21,20221124,20230108,20230326,4,1495.0,Paid In Full,A-
412,E0000412,114,18,20,21,20221203,20230108,20230326,4,2285.0,Paid In Full,W
413,E0000413,76,18,20,21,20221021,20230108,20230326,4,1695.0,Paid In Full,B+
414,E0000414,197,18,20,21,20221103,20230108,20230326,4,1675.0,Paid In Full,A
415,E0000415,124,18,20,21,20221227,20230108,20230326,4,2310.0,Paid In Full,B
416,E0000416,293,18,20,21,20221116,20230108,20230326,4,2150.0,Paid In Full,C+
417,E0000417,63,18,20,21,20221023,20230108,20230326,4,1175.0,Paid In Full,W
418,E0000418,356,18,20,21,20221018,20230108,20230326,4,2175.0,Paid In Full,B+
419,E0000419,265,18,20,21,20221126,20230108,20230326,4,1550.0,Paid In Full,B
420,E0000420,418,18,20,21,20221123,20230108,20230326,4,1175.0,Paid In Full,A
421,E0000421,430,18,20,21,20221101,20230108,20230326,4,2150.0,Paid In Full,B+
422,E0000422,324,18,20,21,20221123,20230108,20230326,4,1525.0,Payment Plan,B+
423,E0000423,389,18,20,21,20221210,20230108,20230326,4,2125.0,Payment Plan,B+
424,E0000424,463,18,20,21,20221119,20230108,20230326,4,2125.0,Paid In Full,B+
425,E0000425,428,18,20,21,20221206,20230108,20230326,4,2875.0,Paid In Full,B
426,E0000426,250,1,15,22,20221122,20230108,20230326,3,937.5,Paid In Full,B+
427,E0000427,293,1,15,22,20221215,20230108,20230326,3,1750.0,Paid In Full,IP
428,E0000428,80,1,15,22,20221020,20230108,20230326,3,1197.5,Paid In Full,A-
429,E0000429,288,1,15,22,20221011,20230108,20230326,3,1851.0,Paid In Full,B
430,E0000430,182,1,15,22,20221118,20230108,20230326,3,1277.5,Paid In Full,A
431,E0000431,67,1,15,22,20221201,20230108,20230326,3,1188.12,Paid In Full,B-
432,E0000432,23,1,15,22,20221022,20230108,20230326,3,1070.0,Paid In Full,IP
433,E0000433,227,1,15,22,20221109,20230108,20230326,3,2008.62,Scholarship Covered,B
434,E0000434,273,1,15,22,20221013,20230108,20230326,3,1750.0,Paid In Full,W
435,E0000435,435,1,15,22,20221113,20230108,20230326,3,1803.88,Scholarship Covered,C
436,E0000436,78,1,15,22,20221105,20230108,20230326,3,1070.0,Payment Plan,C+
437,E0000437,251,1,15,22,20221123,20230108,20230326,3,1750.0,Paid In Full,C+
438,E0000438,194,1,15,22,20221102,20230108,20230326,3,1744.69,Paid In Full,W
439,E0000439,79,1,15,22,20221103,20230108,20230326,3,1670.0,Paid In Full,C
440,E0000440,5,1,15,22,20221105,20230108,20230326,3,962.5,Paid In Full,C
441,E0000441,418,1,15,22,20221014,20230108,20230326,3,912.5,Payment Plan,A-
442,E0000442,274,1,15,22,20221030,20230108,20230326,3,1463.75,Paid In Full,W
443,E0000443,197,1,15,22,20221015,20230108,20230326,3,1331.25,Paid In Full,C
444,E0000444,351,1,15,22,20221125,20230108,20230326,3,1670.0,Paid In Full,C
445,E0000445,391,1,15,22,20221018,20230108,20230326,3,1070.0,Paid In Full,B+
446,E0000446,451,25,12,23,20221028,20230108,20230326,3,1608.0,Paid In Full,B
447,E0000447,324,25,12,23,20221124,20230108,20230326,3,1040.0,Paid In Full,IP
448,E0000448,182,25,12,23,20221113,20230108,20230326,3,1040.0,Paid In Full,IP
449,E0000449,273,25,12,23,20221010,20230108,20230326,3,1525.0,Payment Plan,IP
450,E0000450,308,25,12,23,20221017,20230108,20230326,3,1175.0,Paid In Full,A
451,E0000451,418,25,12,23,20221222,20230108,20230326,3,825.0,Paid In Full,B+
452,E0000452,258,25,12,23,20221212,20230108,20230326,3,1500.0,Paid In Full,C+
453,E0000453,116,25,12,23,20221113,20230108,20230326,3,1947.5,Paid In Full,C
454,E0000454,23,25,12,23,20221122,20230108,20230326,3,960.0,Paid In Full,W
455,E0000455,439,25,12,23,20221010,20230108,20230326,3,1445.0,Paid In Full,B+
456,E0000456,5,25,12,23,20221208,20230108,20230326,3,770.0,Paid In Full,W
457,E0000457,79,25,12,23,20221121,20230108,20230326,3,1500.0,Payment Plan,B-
458,E0000458,153,25,12,23,20221016,20230108,20230326,3,2242.5,Paid In Full,C+
459,E0000459,349,25,12,23,20221024,20230108,20230326,3,1340.0,Paid In Full,B-
460,E0000460,264,25,12,23,20221107,20230108,20230326,3,1516.88,Payment Plan,C+
461,E0000461,67,25,12,23,20221210,20230108,20230326,3,1036.25,Paid In Full,W
462,E0000462,356,25,12,23,20221019,20230108,20230326,3,1475.0,Payment Plan,W
463,E0000463,378,25,12,23,20221220,20230108,20230326,3,1370.75,Paid In Full,A-
464,E0000464,76,28,1,24,20221105,20230108,20230326,3,1265.0,Scholarship Covered,A-
465,E0000465,449,28,1,24,20221029,20230108,20230326,3,1537.81,Paid In Full,C
466,E0000466,242,28,1,24,20221225,20230108,20230326,3,2303.75,Paid In Full,W
467,E0000467,487,28,1,24,20221127,20230108,20230326,3,1249.25,Paid In Full,A
468,E0000468,334,28,1,24,20221228,20230108,20230326,3,1092.5,Paid In Full,A-
469,E0000469,276,28,1,24,20221203,20230108,20230326,3,1862.0,Scholarship Covered,B
470,E0000470,434,28,1,24,20221226,20230108,20230326,3,1856.38,Payment Plan,A-
471,E0000471,199,28,1,24,20221124,20230108,20230326,3,1471.62,Payment Plan,C+
472,E0000472,97,28,1,24,20221026,20230108,20230326,3,862.5,Paid In Full,B
473,E0000473,391,28,1,24,20221016,20230108,20230326,3,950.0,Paid In Full,A
474,E0000474,182,28,1,24,20221123,20230108,20230326,3,1122.5,Payment Plan,B+
475,E0000475,23,28,1,24,20221217,20230108,20230326,3,950.0,Scholarship Covered,B
476,E0000476,428,28,1,24,20221015,20230108,20230326,3,2098.75,Paid In Full,B+
477,E0000477,67,28,1,24,20221216,20230108,20230326,3,1136.88,Payment Plan,B+
478,E0000478,116,28,1,24,20221105,20230108,20230326,3,2073.75,Scholarship Covered,B
479,E0000479,72,28,1,24,20221119,20230108,20230326,3,837.5,Paid In Full,A-
480,E0000480,384,28,1,24,20221212,20230108,20230326,3,1500.25,Paid In Full,IP
481,E0000481,78,28,1,24,20221019,20230108,20230326,3,1005.0,Payment Plan,A
482,E0000482,438,28,1,24,20221215,20230108,20230326,3,1520.0,Paid In Full,C
483,E0000483,121,28,1,24,20221120,20230108,20230326,3,2073.75,Paid In Full,IP
484,E0000484,186,28,1,24,20221122,20230108,20230326,3,1471.62,Paid In Full,C
485,E0000485,439,28,1,24,20221030,20230108,20230326,3,1550.0,Payment Plan,C+
486,E0000486,114,28,1,24,20221028,20230108,20230326,3,1664.0,Paid In Full,A-
487,E0000487,67,28,7,25,20221108,20230108,20230326,3,1086.88,Paid In Full,A-
488,E0000488,78,28,7,25,20221027,20230108,20230326,3,980.0,Payment Plan,B-
489,E0000489,223,28,7,25,20221108,20230108,20230326,3,1147.5,Payment Plan,C+
490,E0000490,227,28,7,25,20221108,20230108,20230326,3,1906.38,Payment Plan,IP
491,E0000491,384,28,7,25,20221101,20230108,20230326,3,1475.25,Paid In Full,A-
492,E0000492,331,28,7,25,20221027,20230108,20230326,3,1730.19,Paid In Full,B
493,E0000493,61,28,7,25,20221223,20230108,20230326,3,1122.5,Paid In Full,A-
494,E0000494,418,28,7,25,20221207,20230108,20230326,3,887.5,Payment Plan,C
495,E0000495,489,28,7,25,20221011,20230108,20230326,3,1147.5,Paid In Full,A-
496,E0000496,87,28,7,25,20221024,20230108,20230326,3,950.0,Payment Plan,IP
497,E0000497,46,28,7,25,20221027,20230108,20230326,3,1600.0,Paid In Full,IP
498,E0000498,202,28,7,25,20221021,20230108,20230326,3,1881.38,Paid In Full,W
499,E0000499,110,28,7,25,20221225,20230108,20230326,3,1520.0,Scholarship Covered,C
500,E0000500,199,28,7,25,20221119,20230108,20230326,3,1441.62,Paid In Full,C
501,E0000501,487,23,2,26,20221109,20230108,20230326,4,1988.0,Paid In Full,B-
502,E0000502,391,23,2,26,20221111,20230108,20230326,4,1555.0,Paid In Full,C+
503,E0000503,87,23,2,26,20221226,20230108,20230326,4,1530.0,Paid In Full,A
504,E0000504,266,23,2,26,20221115,20230108,20230326,4,1275.0,Payment Plan,A
505,E0000505,241,23,2,26,20221105,20230108,20230326,4,1702.5,Paid In Full,C+
506,E0000506,76,23,2,26,20221222,20230108,20230326,4,1990.0,Paid In Full,B
507,E0000507,186,23,2,26,20221120,20230108,20230326,4,2298.5,Paid In Full,A-
508,E0000508,396,23,2,26,20221215,20230108,20230326,4,3660.0,Payment Plan,C+
509,E0000509,221,23,2,26,20221118,20230108,20230326,4,3333.5,Paid In Full,A
510,E0000510,434,23,2,26,20221105,20230108,20230326,4,2969.5,Payment Plan,W
511,E0000511,63,23,2,26,20221030,20230108,20230326,4,1325.0,Paid In Full,A
512,E0000512,317,23,2,26,20221110,20230108,20230326,4,1760.0,Paid In Full,C+
513,E0000513,380,23,2,26,20221217,20230108,20230326,4,2395.0,Payment Plan,B
514,E0000514,377,23,2,26,20221116,20230108,20230326,4,2220.0,Paid In Full,B+
515,E0000515,305,23,2,26,20221104,20230108,20230326,4,2450.0,Paid In Full,B
516,E0000516,382,23,2,26,20221220,20230108,20230326,4,1325.0,Paid In Full,W
517,E0000517,293,23,2,26,20221223,20230108,20230326,4,2425.0,Paid In Full,B-
518,E0000518,318,23,2,26,20221011,20230108,20230326,4,2475.0,Payment Plan,A-
519,E0000519,264,23,2,26,20221125,20230108,20230326,4,2423.75,Paid In Full,A-
520,E0000520,308,23,2,26,20221115,20230108,20230326,4,2015.0,Paid In Full,A-
521,E0000521,468,23,2,26,20221121,20230108,20230326,4,1530.0,Paid In Full,C
522,E0000522,275,14,22,27,20221113,20230108,20230326,4,2268.5,Paid In Full,IP
523,E0000523,251,14,22,27,20221121,20230108,20230326,4,2425.0,Paid In Full,C
524,E0000524,378,14,22,27,20221221,20230108,20230326,4,2348.5,Paid In Full,B
525,E0000525,434,14,22,27,20221123,20230108,20230326,4,2969.5,Paid In Full,B+
526,E0000526,305,14,22,27,20221129,20230108,20230326,4,2450.0,Payment Plan,C
527,E0000527,103,14,22,27,20221205,20230108,20230326,4,2080.0,Paid In Full,A
528,E0000528,13,14,22,27,20221120,20230108,20230326,4,2764.25,Payment Plan,IP
529,E0000529,346,14,22,27,20221104,20230108,20230326,4,1900.0,Paid In Full,C
530,E0000530,391,14,22,27,20221125,20230108,20230326,4,1475.0,Paid In Full,B+
531,E0000531,276,14,22,27,20221124,20230108,20230326,4,2947.0,Paid In Full,W
532,E0000532,482,14,22,27,20221224,20230108,20230326,4,1275.0,Paid In Full,IP
533,E0000533,318,14,22,27,20221219,20230108,20230326,4,2395.0,Paid In Full,C+
534,E0000534,273,14,22,27,20221107,20230108,20230326,4,2450.0,Payment Plan,C+
535,E0000535,115,14,22,27,20221212,20230108,20230326,4,1705.0,Paid In Full,B
536,E0000536,377,14,22,27,20221026,20230108,20230326,4,2165.0,Paid In Full,A-
537,E0000537,428,14,22,27,20221218,20230108,20230326,4,3255.0,Paid In Full,B
538,E0000538,258,14,22,27,20221119,20230108,20230326,4,2395.0,Payment Plan,C+
539,E0000539,162,14,22,27,20221129,20230108,20230326,4,2130.0,Payment Plan,C
540,E0000540,349,14,22,27,20221207,20230108,20230326,4,2195.0,Paid In Full,B
541,E0000541,288,14,22,27,20221127,20230108,20230326,4,2634.0,Paid In Full,A
542,E0000542,339,14,22,27,20221215,20230108,20230326,4,3280.0,Paid In Full,C+
543,E0000543,241,14,22,27,20221128,20230108,20230326,4,1727.5,Paid In Full,B-
544,E0000544,13,4,4,28,20221129,20230108,20230326,3,1558.06,Paid In Full,IP
545,E0000545,351,4,4,28,20221109,20230108,20230326,3,1450.0,Paid In Full,B-
546,E0000546,494,4,4,28,20221129,20230108,20230326,3,1632.19,Paid In Full,B-
547,E0000547,337,4,4,28,20221209,20230108,20230326,3,2101.25,Payment Plan,IP
548,E0000548,28,4,4,28,20221107,20230108,20230326,3,1010.62,Payment Plan,A
549,E0000549,453,4,4,28,20221028,20230108,20230326,3,1042.5,Payment Plan,IP
550,E0000550,418,4,4,28,20221117,20230108,20230326,3,812.5,Scholarship Covered,C
551,E0000551,377,4,4,28,20221126,20230108,20230326,3,1242.5,Payment Plan,W
552,E0000552,443,4,4,28,20221013,20230108,20230326,3,1115.0,Paid In Full,W
553,E0000553,41,4,4,28,20221226,20230108,20230326,3,1871.25,Paid In Full,A
554,E0000554,384,4,4,28,20221212,20230108,20230326,3,1310.75,Paid In Full,A
555,E0000555,438,4,4,28,20221120,20230108,20230326,3,1450.0,Paid In Full,C+
556,E0000556,378,4,4,28,20221128,20230108,20230326,3,1299.88,Paid In Full,W
557,E0000557,124,4,4,28,20221107,20230108,20230326,3,1502.0,Payment Plan,C+
558,E0000558,150,4,4,28,20221212,20230108,20230326,3,1465.94,Paid In Full,B-
559,E0000559,305,4,4,28,20221118,20230108,20230326,3,1400.0,Payment Plan,B-
560,E0000560,221,4,4,28,20221112,20230108,20230326,3,1903.62,Paid In Full,B+
561,E0000561,186,4,4,28,20221017,20230108,20230326,3,1379.88,Payment Plan,B
562,E0000562,349,4,4,28,20221019,20230108,20230326,3,1242.5,Scholarship Covered,B
563,E0000563,389,4,4,28,20221204,20230108,20230326,3,1370.0,Scholarship Covered,B-
564,E0000564,202,4,4,28,20221011,20230108,20230326,3,1674.12,Paid In Full,C
565,E0000565,317,4,12,29,20221027,20230108,20230326,3,1042.5,Paid In Full,C
566,E0000566,67,4,12,29,20221203,20230108,20230326,3,985.62,Paid In Full,B
567,E0000567,9,4,12,29,20221205,20230108,20230326,3,915.0,Payment Plan,C
568,E0000568,396,4,12,29,20221211,20230108,20230326,3,2101.25,Paid In Full,A
569,E0000569,277,4,12,29,20221129,20230108,20230326,3,787.5,Scholarship Covered,IP
570,E0000570,241,4,12,29,20221101,20230108,20230326,3,985.62,Paid In Full,A-
571,E0000571,435,4,12,29,20221118,20230108,20230326,3,1478.38,Paid In Full,C
572,E0000572,251,4,12,29,20221105,20230108,20230326,3,1400.0,Payment Plan,B-
573,E0000573,450,4,12,29,20221222,20230108,20230326,3,1774.81,Paid In Full,A
574,E0000574,380,4,12,29,20221030,20230108,20230326,3,1425.0,Scholarship Covered,C+
575,E0000575,273,4,12,29,20221026,20230108,20230326,3,1370.0,Paid In Full,C
576,E0000576,116,4,12,29,20221112,20230108,20230326,3,1871.25,Scholarship Covered,B+
