donation_id,donor_id,date,amount,campaign
DN00000530,D00047,2024-05-20,25,Annual Gala
DN00000531,D00047,2024-08-01,250,Year-End Giving
DN00000532,D00047,2024-11-03,100,Year-End Giving
DN00000533,D00047,2025-02-16,100,Annual Gala
DN00000534,D00047,2025-05-11,25,Spring Appeal
DN00000535,D00047,2025-08-09,25,Year-End Giving
DN00000536,D00048,2023-01-05,100,Year-End Giving
DN00000537,D00048,2023-02-27,100,Spring Appeal
DN00000538,D00048,2023-03-09,75,Annual Gala
DN00000539,D00048,2023-04-27,1000,Year-End Giving
DN00000540,D00048,2023-05-13,1500,Annual Gala
DN00000541,D00048,2023-06-06,1500,Spring Appeal
DN00000542,D00048,2023-07-27,1500,Back to School
DN00000543,D00048,2023-08-05,150,Spring Appeal
DN00000544,D00048,2023-09-02,50,Back to School
DN00000545,D00048,2023-10-06,1000,Summer Drive
DN00000546,D00048,2023-11-09,250,Spring Appeal
DN00000547,D00048,2023-12-24,50,Spring Appeal
DN00000548,D00048,2024-01-02,1000,Year-End Giving
DN00000549,D00048,2024-02-04,250,Year-End Giving
DN00000550,D00048,2024-03-16,2500,Annual Gala
DN00000551,D00048,2024-04-05,75,Back to School
DN00000552,D00048,2024-05-25,75,Spring Appeal
DN00000553,D00048,2024-06-21,150,Year-End Giving
DN00000554,D00048,2024-07-28,250,Spring Appeal
DN00000555,D00048,2024-08-07,100,Year-End Giving
DN00000556,D00048,2024-09-28,250,Spring Appeal
DN00000557,D00048,2024-10-14,50,Back to School
DN00000558,D00048,2024-11-07,1500,Spring Appeal
DN00000559,D00048,2024-12-05,150,Spring Appeal
DN00000560,D00048,2025-01-12,2500,Year-End Giving
DN00000561,D00048,2025-02-16,1500,Summer Drive
DN00000562,D00048,2025-03-18,250,Back to School
DN00000563,D00048,2025-04-26,25,Back to School
DN00000564,D00048,2025-05-09,2500,Spring Appeal
DN00000565,D00048,2025-06-08,1000,Back to School
DN00000566,D00048,2025-07-22,2500,Year-End Giving
DN00000567,D00048,2025-08-15,2500,Back to School
DN00000568,D00048,2025-09-28,50,Spring Appeal
DN00000569,D00049,2023-08-14,250,Summer Drive
DN00000570,D00049,2024-08-18,250,Spring Appeal
DN00000571,D00049,2025-08-26,1000,Annual Gala
DN00000572,D00050,2023-01-09,1000,Back to School
DN00000573,D00050,2024-01-05,250,Annual Gala
DN00000574,D00050,2025-01-18,1000,Year-End Giving
DN00000575,D00051,2023-03-17,100,Year-End Giving
DN00000576,D00051,2023-09-03,75,Back to School
DN00000577,D00051,2024-03-27,1500,Spring Appeal
DN00000578,D00051,2024-09-17,25,Spring Appeal
DN00000579,D00051,2025-03-18,50,Year-End Giving
DN00000580,D00051,2025-09-04,50,Spring Appeal
DN00000581,D00052,2023-07-28,1500,Spring Appeal
DN00000582,D00052,2024-07-20,150,Summer Drive
DN00000583,D00052,2025-07-25,50,Summer Drive
DN00000584,D00053,2023-01-27,25,Back to School
DN00000585,D00053,2023-04-04,100,Annual Gala
DN00000586,D00053,2023-07-01,25,Annual Gala
DN00000587,D00053,2023-10-18,2500,Summer Drive
DN00000588,D00053,2024-01-25,150,Back to School
DN00000589,D00053,2024-04-28,250,Year-End Giving
DN00000590,D00053,2024-07-26,75,Summer Drive
DN00000591,D00053,2024-10-04,150,Annual Gala
DN00000592,D00053,2025-01-19,150,Spring Appeal
DN00000593,D00053,2025-04-03,1500,Back to School
DN00000594,D00053,2025-07-12,100,Spring Appeal
DN00000595,D00054,2023-01-13,150,Annual Gala
DN00000596,D00054,2023-04-19,75,Back to School
DN00000597,D00054,2023-07-21,100,Year-End Giving
DN00000598,D00054,2023-10-07,100,Back to School
DN00000599,D00054,2024-01-14,100,Annual Gala
DN00000600,D00054,2024-04-21,250,Back to School
DN00000601,D00054,2024-07-26,150,Spring Appeal
DN00000602,D00054,2024-10-26,75,Summer Drive
DN00000603,D00054,2025-01-25,250,Year-End Giving
DN00000604,D00054,2025-04-19,2500,Annual Gala
DN00000605,D00054,2025-07-08,75,Spring Appeal
DN00000606,D00055,2023-03-16,2500,Year-End Giving
DN00000607,D00055,2023-06-01,1000,Annual Gala
DN00000608,D00055,2023-09-28,1500,Spring Appeal
DN00000609,D00055,2023-12-10,1500,Back to School
DN00000610,D00055,2024-03-28,75,Year-End Giving
DN00000611,D00055,2024-06-24,1500,Year-End Giving
DN00000612,D00055,2024-09-08,250,Annual Gala
DN00000613,D00055,2024-12-08,150,Back to School
DN00000614,D00055,2025-03-24,25,Spring Appeal
DN00000615,D00055,2025-06-21,1000,Back to School
DN00000616,D00055,2025-09-27,25,Back to School
DN00000617,D00056,2023-01-14,250,Annual Gala
DN00000618,D00056,2023-04-16,250,Spring Appeal
DN00000619,D00056,2023-07-20,1000,Summer Drive
DN00000620,D00056,2023-10-20,1000,Summer Drive
DN00000621,D00056,2024-01-05,1000,Back to School
DN00000622,D00056,2024-04-18,150,Year-End Giving
DN00000623,D00056,2024-07-22,2500,Back to School
DN00000624,D00056,2024-10-08,250,Summer Drive
DN00000625,D00056,2025-01-06,25,Summer Drive
DN00000626,D00056,2025-04-01,150,Spring Appeal
DN00000627,D00056,2025-07-10,25,Annual Gala
DN00000628,D00057,2023-01-07,75,Summer Drive
DN00000629,D00057,2023-02-19,1000,Summer Drive
DN00000630,D00057,2023-03-22,75,Back to School
DN00000631,D00057,2023-04-07,25,Annual Gala
DN00000632,D00057,2023-05-10,250,Spring Appeal
DN00000633,D00057,2023-06-06,100,Spring Appeal
DN00000634,D00057,2023-07-26,1500,Annual Gala
DN00000635,D00057,2023-08-14,1000,Annual Gala
DN00000636,D00057,2023-09-07,25,Summer Drive
DN00000637,D00057,2023-10-07,250,Annual Gala
DN00000638,D00057,2023-11-01,50,Summer Drive
DN00000639,D00057,2023-12-09,150,Year-End Giving
DN00000640,D00057,2024-01-28,100,Back to School
DN00000641,D00057,2024-02-16,1000,Annual Gala
DN00000642,D00057,2024-03-22,1500,Annual Gala
DN00000643,D00057,2024-04-07,50,Annual Gala
DN00000644,D00057,2024-05-09,100,Annual Gala
DN00000645,D00057,2024-06-26,1500,Back to School
DN00000646,D00057,2024-07-27,75,Spring Appeal
DN00000647,D00057,2024-08-04,100,Year-End Giving
DN00000648,D00057,2024-09-12,25,Back to School
DN00000649,D00057,2024-10-03,1000,Spring Appeal
DN00000650,D00057,2024-11-03,1500,Year-End Giving
DN00000651,D00057,2024-12-06,150,Back to School
DN00000652,D00057,2025-01-15,150,Back to School
DN00000653,D00057,2025-02-19,500,Annual Gala
DN00000654,D00057,2025-03-17,50,Annual Gala
DN00000655,D00057,2025-04-27,500,Back to School
DN00000656,D00057,2025-05-26,25,Summer Drive
DN00000657,D00057,2025-06-13,500,Spring Appeal
DN00000658,D00057,2025-07-20,150,Back to School
DN00000659,D00057,2025-08-05,500,Year-End Giving
DN00000660,D00057,2025-09-13,75,Summer Drive
DN00000661,D00058,2023-03-10,500,Back to School
DN00000662,D00058,2023-06-02,1000,Year-End Giving
DN00000663,D00058,2023-09-14,50,Year-End Giving
DN00000664,D00058,2023-12-03,250,Summer Drive
DN00000665,D00058,2024-03-04,150,Annual Gala
DN00000666,D00058,2024-06-20,25,Back to School
DN00000667,D00058,2024-09-12,25,Back to School
DN00000668,D00058,2024-12-06,250,Annual Gala
DN00000669,D00058,2025-03-12,150,Back to School
DN00000670,D00058,2025-06-21,250,Summer Drive
DN00000671,D00058,2025-09-05,50,Annual Gala
DN00000672,D00059,2023-02-10,2500,Spring Appeal
DN00000673,D00059,2024-02-25,25,Summer Drive
DN00000674,D00059,2025-02-03,1000,Annual Gala
DN00000675,D00060,2023-01-10,25,Spring Appeal
DN00000676,D00060,2023-07-18,50,Annual Gala
DN00000677,D00060,2024-01-19,1500,Summer Drive
DN00000678,D00060,2024-07-10,1000,Summer Drive
DN00000679,D00060,2025-01-09,75,Annual Gala
DN00000680,D00060,2025-07-10,500,Summer Drive
DN00000681,D00061,2023-01-02,250,Back to School
DN00000682,D00061,2023-02-18,75,Year-End Giving
DN00000683,D00061,2023-03-06,500,Annual Gala
DN00000684,D00061,2023-04-03,1000,Year-End Giving
DN00000685,D00061,2023-05-07,25,Spring Appeal
DN00000686,D00061,2023-06-12,250,Year-End Giving
DN00000687,D00061,2023-07-14,25,Summer Drive
DN00000688,D00061,2023-08-01,50,Spring Appeal
DN00000689,D00061,2023-09-07,75,Back to School
DN00000690,D00061,2023-10-11,500,Year-End Giving
DN00000691,D00061,2023-11-23,250,Year-End Giving
DN00000692,D00061,2023-12-23,2500,Annual Gala
DN00000693,D00061,2024-01-13,1500,Year-End Giving
DN00000694,D00061,2024-02-09,75,Summer Drive
DN00000695,D00061,2024-03-02,250,Year-End Giving
DN00000696,D00061,2024-04-09,50,Spring Appeal
DN00000697,D00061,2024-05-08,500,Year-End Giving
DN00000698,D00061,2024-06-17,2500,Year-End Giving
DN00000699,D00061,2024-07-07,500,Summer Drive
DN00000700,D00061,2024-08-05,25,Year-End Giving
DN00000701,D00061,2024-09-25,25,Back to School
DN00000702,D00061,2024-10-07,25,Year-End Giving
DN00000703,D00061,2024-11-19,1000,Annual Gala
DN00000704,D00061,2024-12-02,25,Summer Drive
DN00000705,D00061,2025-01-25,1500,Annual Gala
DN00000706,D00061,2025-02-13,500,Spring Appeal
DN00000707,D00061,2025-03-18,100,Back to School
DN00000708,D00061,2025-04-05,75,Annual Gala
DN00000709,D00061,2025-05-05,2500,Annual Gala
DN00000710,D00061,2025-06-26,150,Year-End Giving
DN00000711,D00061,2025-07-09,150,Back to School
DN00000712,D00061,2025-08-22,500,Summer Drive
DN00000713,D00061,2025-09-01,25,Annual Gala
DN00000714,D00062,2023-12-08,1500,Year-End Giving
DN00000715,D00062,2024-12-13,1500,Summer Drive
DN00000716,D00063,2023-06-25,150,Annual Gala
DN00000717,D00063,2024-06-13,500,Year-End Giving
DN00000718,D00063,2025-06-06,500,Annual Gala
DN00000719,D00064,2023-03-06,50,Summer Drive
DN00000720,D00064,2024-03-16,100,Back to School
DN00000721,D00064,2025-03-21,150,Annual Gala
DN00000722,D00065,2023-02-23,50,Back to School
DN00000723,D00065,2024-02-21,150,Summer Drive
DN00000724,D00065,2025-02-28,2500,Spring Appeal
DN00000725,D00066,2023-11-18,500,Back to School
DN00000726,D00066,2024-11-21,50,Back to School
DN00000727,D00067,2023-04-02,1000,Back to School
DN00000728,D00067,2023-10-16,50,Summer Drive
DN00000729,D00067,2024-04-24,25,Summer Drive
DN00000730,D00067,2024-10-17,250,Year-End Giving
DN00000731,D00067,2025-04-03,500,Year-End Giving
DN00000732,D00068,2023-01-11,1000,Summer Drive
DN00000733,D00068,2023-04-08,2500,Back to School
DN00000734,D00068,2023-07-26,150,Back to School
DN00000735,D00068,2023-10-28,150,Spring Appeal
DN00000736,D00068,2024-01-26,1500,Spring Appeal
DN00000737,D00068,2024-04-27,100,Back to School
DN00000738,D00068,2024-07-15,2500,Year-End Giving
DN00000739,D00068,2024-10-03,500,Year-End Giving
DN00000740,D00068,2025-01-25,2500,Annual Gala
DN00000741,D00068,2025-04-10,100,Summer Drive
DN00000742,D00068,2025-07-06,75,Annual Gala
DN00000743,D00069,2023-06-11,150,Back to School
DN00000744,D00069,2023-12-09,250,Spring Appeal
DN00000745,D00069,2024-06-10,250,Year-End Giving
DN00000746,D00069,2024-12-07,75,Summer Drive
DN00000747,D00069,2025-06-16,150,Annual Gala
DN00000748,D00070,2023-03-17,100,Spring Appeal
DN00000749,D00070,2023-06-10,150,Back to School
DN00000750,D00070,2023-09-23,75,Summer Drive
DN00000751,D00070,2023-12-05,100,Back to School
DN00000752,D00070,2024-03-28,50,Back to School
DN00000753,D00070,2024-06-27,500,Back to School
DN00000754,D00070,2024-09-17,100,Annual Gala
DN00000755,D00070,2024-12-20,150,Spring Appeal
DN00000756,D00070,2025-03-27,25,Annual Gala
DN00000757,D00070,2025-06-19,1500,Year-End Giving
DN00000758,D00070,2025-09-16,250,Spring Appeal
DN00000759,D00071,2023-04-16,2500,Summer Drive
DN00000760,D00071,2024-04-22,2500,Year-End Giving
DN00000761,D00071,2025-04-07,75,Spring Appeal
DN00000762,D00072,2023-08-07,2500,Spring Appeal
DN00000763,D00072,2024-08-18,25,Spring Appeal
DN00000764,D00072,2025-08-26,2500,Summer Drive
DN00000765,D00073,2023-03-18,75,Back to School
DN00000766,D00073,2024-03-12,1500,Back to School
DN00000767,D00073,2025-03-10,150,Annual Gala
DN00000768,D00074,2023-01-12,1500,Back to School
DN00000769,D00074,2023-02-16,25,Back to School
DN00000770,D00074,2023-03-27,75,Annual Gala
DN00000771,D00074,2023-04-22,1000,Annual Gala
DN00000772,D00074,2023-05-25,150,Annual Gala
DN00000773,D00074,2023-06-07,500,Spring Appeal
DN00000774,D00074,2023-07-10,25,Back to School
DN00000775,D00074,2023-08-15,250,Annual Gala
DN00000776,D00074,2023-09-01,150,Summer Drive
DN00000777,D00074,2023-10-14,150,Summer Drive
DN00000778,D00074,2023-11-13,250,Summer Drive
DN00000779,D00074,2023-12-18,500,Back to School
DN00000780,D00074,2024-01-08,150,Year-End Giving
DN00000781,D00074,2024-02-24,50,Annual Gala
DN00000782,D00074,2024-03-25,100,Annual Gala
DN00000783,D00074,2024-04-10,250,Annual Gala
DN00000784,D00074,2024-05-07,250,Spring Appeal
DN00000785,D00074,2024-06-08,150,Year-End Giving
DN00000786,D00074,2024-07-14,100,Annual Gala
DN00000787,D00074,2024-08-22,150,Spring Appeal
DN00000788,D00074,2024-09-26,50,Year-End Giving
DN00000789,D00074,2024-10-16,250,Spring Appeal
DN00000790,D00074,2024-11-17,2500,Back to School
DN00000791,D00074,2024-12-22,50,Spring Appeal
DN00000792,D00074,2025-01-27,75,Annual Gala
DN00000793,D00074,2025-02-12,2500,Annual Gala
DN00000794,D00074,2025-03-03,2500,Annual Gala
DN00000795,D00074,2025-04-22,1000,Spring Appeal
DN00000796,D00074,2025-05-01,1500,Summer Drive
DN00000797,D00074,2025-06-11,150,Back to School
DN00000798,D00074,2025-07-05,1000,Spring Appeal
DN00000799,D00074,2025-08-21,250,Spring Appeal
DN00000800,D00074,2025-09-22,25,Summer Drive
DN00000801,D00075,2023-03-21,500,Back to School
DN00000802,D00075,2024-03-14,1000,Summer Drive
DN00000803,D00075,2025-03-07,250,Summer Drive
DN00000804,D00076,2023-01-19,500,Back to School
DN00000805,D00076,2023-02-01,100,Spring Appeal
DN00000806,D00076,2023-03-28,25,Annual Gala
DN00000807,D00076,2023-04-13,100,Summer Drive
DN00000808,D00076,2023-05-04,2500,Summer Drive
DN00000809,D00076,2023-06-20,50,Spring Appeal
DN00000810,D00076,2023-07-19,2500,Spring Appeal
DN00000811,D00076,2023-08-09,100,Year-End Giving
DN00000812,D00076,2023-09-28,25,Summer Drive
DN00000813,D00076,2023-10-27,100,Summer Drive
DN00000814,D00076,2023-11-25,1000,Summer Drive
DN00000815,D00076,2023-12-22,250,Annual Gala
DN00000816,D00076,2024-01-20,1000,Summer Drive
DN00000817,D00076,2024-02-16,50,Annual Gala
DN00000818,D00076,2024-03-12,1500,Spring Appeal
DN00000819,D00076,2024-04-03,1500,Back to School
DN00000820,D00076,2024-05-12,1000,Summer Drive
DN00000821,D00076,2024-06-20,25,Spring Appeal
DN00000822,D00076,2024-07-28,50,Back to School
DN00000823,D00076,2024-08-15,150,Year-End Giving
DN00000824,D00076,2024-09-12,250,Summer Drive
DN00000825,D00076,2024-10-08,150,Annual Gala
DN00000826,D00076,2024-11-19,50,Summer Drive
DN00000827,D00076,2024-12-17,1000,Back to School
DN00000828,D00076,2025-01-12,25,Year-End Giving
DN00000829,D00076,2025-02-19,100,Summer Drive
DN00000830,D00076,2025-03-21,100,Back to School
DN00000831,D00076,2025-04-28,50,Back to School
DN00000832,D00076,2025-05-20,1500,Back to School
DN00000833,D00076,2025-06-22,1000,Spring Appeal
DN00000834,D00076,2025-07-22,150,Annual Gala
DN00000835,D00076,2025-08-16,50,Year-End Giving
DN00000836,D00076,2025-09-19,50,Year-End Giving
DN00000837,D00077,2023-02-16,1000,Summer Drive
DN00000838,D00077,2023-08-06,2500,Year-End Giving
DN00000839,D00077,2024-02-22,1500,Back to School
DN00000840,D00077,2024-08-22,25,Year-End Giving
DN00000841,D00077,2025-02-15,2500,Summer Drive
DN00000842,D00077,2025-08-23,75,Back to School
DN00000843,D00078,2023-02-13,50,Summer Drive
DN00000844,D00078,2024-02-20,100,Summer Drive
DN00000845,D00078,2025-02-04,250,Annual Gala
DN00000846,D00079,2023-02-01,1000,Back to School
DN00000847,D00079,2023-08-24,25,Year-End Giving
DN00000848,D00079,2024-02-17,2500,Summer Drive
DN00000849,D00079,2024-08-19,1000,Annual Gala
DN00000850,D00079,2025-02-19,2500,Back to School
DN00000851,D00079,2025-08-24,2500,Year-End Giving
DN00000852,D00080,2023-09-27,1000,Summer Drive
DN00000853,D00080,2024-09-19,1000,Annual Gala
DN00000854,D00080,2025-09-21,250,Summer Drive
DN00000855,D00081,2023-02-17,1500,Annual Gala
DN00000856,D00081,2023-05-19,50,Back to School
DN00000857,D00081,2023-08-25,50,Annual Gala
DN00000858,D00081,2023-11-28,50,Spring Appeal
DN00000859,D00081,2024-02-18,50,Spring Appeal
DN00000860,D00081,2024-05-03,1000,Back to School
DN00000861,D00081,2024-08-18,100,Annual Gala
DN00000862,D00081,2024-11-22,75,Year-End Giving
DN00000863,D00081,2025-02-19,150,Annual Gala
DN00000864,D00081,2025-05-23,500,Summer Drive
DN00000865,D00081,2025-08-13,75,Summer Drive
DN00000866,D00082,2023-02-02,1000,Spring Appeal
DN00000867,D00082,2024-02-04,100,Back to School
DN00000868,D00082,2025-02-14,100,Spring Appeal
DN00000869,D00083,2023-06-21,150,Summer Drive
DN00000870,D00083,2024-06-28,25,Year-End Giving
DN00000871,D00083,2025-06-10,150,Spring Appeal
DN00000872,D00084,2023-03-17,75,Back to School
DN00000873,D00084,2023-09-20,75,Summer Drive
DN00000874,D00084,2024-03-19,250,Year-End Giving
DN00000875,D00084,2024-09-13,1500,Spring Appeal
DN00000876,D00084,2025-03-10,1000,Back to School
DN00000877,D00084,2025-09-17,1000,Spring Appeal
DN00000878,D00085,2023-01-14,75,Year-End Giving
DN00000879,D00085,2023-02-28,25,Year-End Giving
DN00000880,D00085,2023-03-16,25,Spring Appeal
DN00000881,D00085,2023-04-28,150,Back to School
DN00000882,D00085,2023-05-07,1500,Annual Gala
DN00000883,D00085,2023-06-10,500,Annual Gala
DN00000884,D00085,2023-07-09,500,Back to School
DN00000885,D00085,2023-08-11,250,Back to School
DN00000886,D00085,2023-09-16,25,Summer Drive
DN00000887,D00085,2023-10-22,1000,Annual Gala
DN00000888,D00085,2023-11-03,100,Back to School
DN00000889,D00085,2023-12-23,500,Year-End Giving
DN00000890,D00085,2024-01-22,250,Spring Appeal
DN00000891,D00085,2024-02-02,150,Spring Appeal
DN00000892,D00085,2024-03-28,25,Spring Appeal
DN00000893,D00085,2024-04-20,100,Annual Gala
DN00000894,D00085,2024-05-26,500,Spring Appeal
DN00000895,D00085,2024-06-16,50,Summer Drive
DN00000896,D00085,2024-07-05,100,Back to School
DN00000897,D00085,2024-08-24,150,Spring Appeal
DN00000898,D00085,2024-09-04,50,Back to School
DN00000899,D00085,2024-10-01,1500,Annual Gala
DN00000900,D00085,2024-11-15,2500,Year-End Giving
DN00000901,D00085,2024-12-12,1500,Spring Appeal
DN00000902,D00085,2025-01-20,1500,Annual Gala
DN00000903,D00085,2025-02-07,25,Spring Appeal
DN00000904,D00085,2025-03-26,100,Year-End Giving
DN00000905,D00085,2025-04-06,25,Annual Gala
DN00000906,D00085,2025-05-12,1000,Back to School
DN00000907,D00085,2025-06-22,25,Year-End Giving
DN00000908,D00085,2025-07-26,100,Back to School
DN00000909,D00085,2025-08-13,75,Summer Drive
DN00000910,D00085,2025-09-01,1500,Summer Drive
DN00000911,D00086,2023-01-23,1000,Summer Drive
DN00000912,D00086,2023-02-28,500,Back to School
DN00000913,D00086,2023-03-06,1000,Summer Drive
DN00000914,D00086,2023-04-27,150,Spring Appeal
DN00000915,D00086,2023-05-03,75,Summer Drive
DN00000916,D00086,2023-06-14,1500,Back to School
DN00000917,D00086,2023-07-19,500,Summer Drive
DN00000918,D00086,2023-08-22,2500,Summer Drive
DN00000919,D00086,2023-09-24,50,Year-End Giving
DN00000920,D00086,2023-10-21,150,Summer Drive
DN00000921,D00086,2023-11-17,250,Spring Appeal
DN00000922,D00086,2023-12-10,150,Year-End Giving
DN00000923,D00086,2024-01-02,2500,Annual Gala
DN00000924,D00086,2024-02-12,2500,Spring Appeal
DN00000925,D00086,2024-03-24,250,Year-End Giving
DN00000926,D00086,2024-04-10,25,Annual Gala
DN00000927,D00086,2024-05-05,75,Annual Gala
DN00000928,D00086,2024-06-14,1500,Back to School
DN00000929,D00086,2024-07-19,250,Year-End Giving
DN00000930,D00086,2024-08-03,75,Summer Drive
DN00000931,D00086,2024-09-13,250,Spring Appeal
DN00000932,D00086,2024-10-19,25,Spring Appeal
DN00000933,D00086,2024-11-17,25,Annual Gala
DN00000934,D00086,2024-12-25,2500,Year-End Giving
DN00000935,D00086,2025-01-25,25,Summer Drive
DN00000936,D00086,2025-02-03,1000,Spring Appeal
DN00000937,D00086,2025-03-09,2500,Spring Appeal
DN00000938,D00086,2025-04-16,100,Annual Gala
DN00000939,D00086,2025-05-26,1500,Summer Drive
DN00000940,D00086,2025-06-09,150,Year-End Giving
DN00000941,D00086,2025-07-15,1500,Annual Gala
DN00000942,D00086,2025-08-06,150,Spring Appeal
DN00000943,D00086,2025-09-25,100,Summer Drive
DN00000944,D00087,2023-05-03,75,Back to School
DN00000945,D00087,2023-11-11,75,Year-End Giving
DN00000946,D00087,2024-05-10,2500,Spring Appeal
DN00000947,D00087,2024-11-12,1000,Annual Gala
DN00000948,D00087,2025-05-02,500,Spring Appeal
DN00000949,D00088,2023-02-11,1500,Annual Gala
DN00000950,D00088,2024-02-09,75,Annual Gala
DN00000951,D00088,2025-02-10,1000,Spring Appeal
DN00000952,D00089,2023-09-27,1500,Annual Gala
DN00000953,D00089,2024-09-12,2500,Back to School
DN00000954,D00089,2025-09-11,150,Summer Drive
DN00000955,D00090,2023-05-03,150,Spring Appeal
DN00000956,D00090,2024-05-27,250,Year-End Giving
DN00000957,D00090,2025-05-15,2500,Spring Appeal
