date_key,customer_key,product_key,territory_key,volume_raw,dn_rev,net_revenue,total_cogs,base_cogs,ip_cogs,ps_cogs,cma_on_invoice,cma_non_invoice,lmp_funding,authorized_revenue,purchase_transactions,consumption_transactions
967,1787,45,4,2.00,46.10,48.86,31.65,20.84,9.17,22.47,0.00,2.76,0.00,48.86,48,48
855,4623,96,3,5.00,156.80,156.80,168.85,168.85,0.00,168.85,0.00,0.00,0.00,156.80,10,120
785,4691,20,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,4196,76,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,4815,146,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
736,6474,9,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,4645,76,3,4.00,80.36,86.00,61.20,61.20,0.00,61.20,0.00,5.64,0.00,86.00,48,48
883,2172,2,1,20.00,103.00,103.00,67.68,67.68,0.00,67.68,0.00,0.00,0.00,2400.00,20,480
785,7454,21,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,969,135,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
806,8972,19,1,2.00,66.00,66.00,50.66,50.66,0.00,50.66,0.00,0.00,0.00,144.00,24,24
806,8743,35,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,3291,74,1,2.00,43.16,68.88,29.20,19.98,8.10,21.10,0.00,25.72,0.00,68.88,48,48
1058,3067,13,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,6265,7,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,323,32,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
743,1539,50,1,1.00,19.41,20.43,12.34,8.99,3.64,8.69,0.00,1.02,0.00,20.43,8,8
750,7934,46,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,5865,48,5,6.00,90.37,92.10,73.98,50.13,17.98,55.99,0.00,1.73,0.00,92.10,24,144
855,3400,49,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1030,4842,126,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1079,3253,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,4668,76,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,861,47,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,1259,17,4,7.00,308.07,308.07,241.00,241.00,0.00,241.00,35.00,0.00,0.00,420.00,168,168
855,2042,60,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,3347,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,7572,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,2288,74,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1079,2731,78,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
974,1866,46,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,6959,32,4,1.00,19.16,21.30,21.13,11.42,8.41,12.73,0.00,2.14,0.00,21.30,12,12
1086,2089,49,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,8955,80,1,4.00,126.80,127.04,102.80,102.80,0.00,102.80,0.00,0.24,0.00,127.04,48,48
1086,4824,75,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,1737,45,4,1.79,23.45,37.41,21.24,17.59,4.40,16.84,0.00,13.96,0.00,37.41,43,43
834,8669,50,1,6.00,71.35,72.90,57.74,55.31,13.39,44.35,0.00,1.55,0.00,81.60,48,48
736,2080,35,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,4941,7,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,6205,49,5,2.00,42.25,45.28,29.43,22.01,8.41,21.02,0.00,3.03,0.00,45.28,16,16
946,3962,74,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,493,82,2,-52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-52,-52
939,4627,147,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
939,4316,88,3,10.00,221.42,227.40,207.54,126.42,65.81,141.74,0.00,5.98,0.00,286.10,150,150
1030,1793,80,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1030,5171,93,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,3118,17,2,30.00,1135.20,1135.20,1013.10,1013.10,0.00,1013.10,135.00,0.00,0.00,1673.70,720,720
1030,4494,45,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,1759,74,1,13.00,321.88,321.88,195.49,122.64,60.42,135.08,0.00,0.00,0.00,702.00,312,312
785,8303,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,4755,13,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,2411,13,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,3653,130,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,9118,135,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,4534,51,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,1433,72,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,2201,125,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1030,709,83,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,8220,19,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,8959,88,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
939,8462,131,1,1.00,22.43,22.43,16.07,16.07,0.00,16.07,2.00,0.00,0.00,27.90,12,12
848,9217,44,1,16.00,245.03,267.20,178.63,133.64,45.99,132.64,0.00,22.17,0.00,267.20,48,384
1065,6497,47,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,4146,31,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,8949,17,1,6.00,250.86,254.88,203.46,203.46,0.00,203.46,0.00,4.02,0.00,254.88,144,144
911,7330,49,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
974,6787,61,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1065,1741,2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,3920,17,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,9161,11,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,1228,13,3,3.00,108.36,114.36,98.41,72.39,36.83,61.58,0.00,6.00,0.00,216.00,72,72
806,4009,124,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,10,88,4,4.00,62.60,68.00,64.82,47.40,18.60,46.21,0.00,5.40,0.00,68.00,60,60
1079,6884,38,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,4714,9,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,7738,59,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,9058,1,1,1.00,39.70,37.52,31.30,31.30,0.00,31.30,0.00,-2.18,0.00,37.52,12,12
883,740,74,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,2514,25,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,8135,58,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
883,1128,30,3,3.00,46.30,52.44,57.97,44.85,20.32,37.66,0.00,6.14,0.00,52.44,12,72
1030,4870,93,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,8644,79,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,7432,88,2,1.00,23.17,24.86,21.99,12.84,7.08,14.91,0.50,1.69,0.00,25.36,15,15
1002,7003,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,4048,148,1,6.00,206.10,206.10,115.26,115.26,0.00,115.26,0.00,0.00,0.00,206.10,90,90
820,8502,29,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
806,1309,72,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,7451,39,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,5139,35,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,8368,82,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,3626,18,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,599,74,2,-4.00,-87.32,-109.36,-61.51,-43.33,-17.38,-44.14,0.00,-22.04,0.00,-384.00,-96,-96
743,7452,46,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,6976,11,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,5692,11,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,5600,11,5,3.00,59.49,60.27,57.15,32.94,20.22,36.93,0.00,0.78,0.00,60.27,36,36
820,114,22,4,1.00,43.85,43.85,27.32,26.90,0.00,27.32,5.00,0.00,0.00,55.79,24,24
939,4435,123,3,24.00,278.80,280.32,311.35,207.74,94.76,216.58,0.00,1.52,0.00,280.32,24,288
764,4545,141,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,1187,75,1,5.00,74.75,74.75,63.00,63.00,0.00,63.00,0.00,0.00,0.00,89.50,60,60
729,5616,9,5,1.00,30.37,30.37,19.93,19.93,0.00,19.93,0.55,0.00,0.00,34.49,12,12
939,6741,46,5,12.00,431.40,431.40,233.34,118.25,85.85,147.49,0.00,0.00,0.00,1152.00,288,288
974,7403,44,1,13.00,219.56,261.43,151.37,112.45,41.21,110.16,0.00,41.87,0.00,261.43,39,312
820,8194,145,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,557,11,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,174,42,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,675,75,4,1.00,17.61,17.67,12.77,12.60,0.00,12.77,1.70,0.06,0.00,72.00,12,12
820,4036,20,3,1.00,21.72,21.72,20.87,20.87,0.00,20.87,0.00,0.00,0.00,21.72,12,12
736,4343,126,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,8038,44,1,14.00,216.67,233.80,157.68,116.91,41.74,115.93,0.00,17.13,0.00,233.80,42,336
771,345,121,4,1.00,13.51,13.95,11.62,11.62,0.00,11.62,0.00,0.44,0.00,13.95,2,12
974,8936,124,1,3.00,51.00,51.00,44.86,44.86,0.00,44.86,0.00,0.00,0.00,96.00,36,36
764,8928,94,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,9050,39,1,3.00,44.91,52.62,34.88,28.63,8.43,26.45,0.00,7.71,0.00,52.62,6,90
1030,7115,16,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,8046,125,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,4300,121,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,2596,49,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,6216,135,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,7876,46,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,4862,55,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
883,6339,77,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1072,679,46,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1079,1739,84,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
939,1478,113,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,2624,75,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,657,142,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,2261,7,5,2.00,43.94,43.94,21.12,13.76,5.39,15.73,0.00,0.00,0.00,108.00,48,48
911,1241,79,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,1287,84,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,5462,49,5,17.00,341.27,369.92,222.57,176.36,67.91,154.65,0.00,28.65,0.00,369.92,136,136
834,154,77,4,2.00,38.90,38.90,21.49,21.49,0.00,21.49,5.20,0.00,0.00,56.86,24,24
967,3621,73,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,3264,49,4,2.00,34.52,34.52,21.84,17.93,6.48,15.36,0.00,0.00,0.00,64.00,16,16
1058,8206,135,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,2920,47,1,2.00,68.76,74.40,41.57,27.76,12.91,28.67,0.00,5.64,0.00,74.40,48,48
743,9243,76,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,4035,131,5,4.00,87.72,87.72,64.28,64.28,0.00,64.28,10.00,0.00,0.00,111.60,48,48
792,4311,145,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,7350,135,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,1620,33,1,4.00,158.56,160.40,170.26,77.00,72.43,97.83,0.00,1.84,0.00,160.40,96,96
771,5511,22,5,1.00,44.72,44.72,25.39,25.39,0.00,25.39,0.00,0.00,0.00,44.99,24,24
736,9054,42,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,803,42,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,5274,85,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,4220,130,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,6876,2,4,16.00,92.80,98.40,45.88,45.88,0.00,45.88,0.00,5.60,0.00,98.40,16,384
967,7372,75,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
806,2827,93,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,7556,22,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,8854,45,1,1.00,26.02,26.02,16.06,9.62,4.88,11.17,1.50,0.00,0.00,34.25,24,24
806,6702,135,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,784,17,5,11.00,537.35,537.35,371.47,371.47,0.00,371.47,0.00,0.00,0.00,613.69,264,264
736,4783,22,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,8205,17,1,7.00,292.67,297.36,236.39,236.39,0.00,236.39,0.00,4.69,0.00,297.36,168,168
778,8971,30,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,7554,74,4,8.00,193.04,193.04,128.07,84.28,36.23,91.83,0.00,0.00,0.00,432.00,192,192
778,3549,88,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,6419,19,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1030,191,53,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,5970,42,2,18.00,220.86,220.86,193.68,158.76,43.95,149.73,0.00,0.00,0.00,1296.00,72,432
1086,486,150,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,118,46,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,832,11,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,5829,47,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,6401,32,5,1.00,21.40,21.60,23.10,11.42,9.39,13.71,0.00,0.20,0.00,21.60,12,12
806,2645,145,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,4764,9,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,5443,47,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,5109,17,3,2.00,80.20,80.28,67.54,67.54,0.00,67.54,0.00,0.08,0.00,80.28,48,48
1079,7749,42,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,568,88,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,6798,21,5,1.00,42.96,42.96,33.77,33.77,0.00,33.77,0.00,0.00,0.00,42.96,24,24
939,1267,79,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1072,8574,32,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,3752,25,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,7755,87,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
743,3095,46,3,1.46,37.89,48.93,22.06,14.71,7.54,14.52,0.00,11.04,0.00,48.93,34,34
848,8834,46,1,3.00,98.67,107.04,64.84,32.13,24.68,40.16,0.00,8.37,0.00,107.04,72,72
827,7416,136,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,3771,47,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1030,1639,125,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,1165,42,1,792.00,6367.78,7951.68,6498.24,6350.48,1195.23,5303.01,0.00,1583.90,0.00,19008.00,3168,19008
974,4905,11,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,5041,76,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,5035,93,3,1.00,12.81,13.64,12.00,9.38,2.55,9.45,0.00,0.83,0.00,13.64,4,24
876,6866,20,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,182,44,4,101.33,1626.74,1650.72,1176.91,823.94,328.15,848.77,0.00,23.98,0.00,1650.72,304,2432
1030,5467,150,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,6316,134,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,7817,73,3,16.00,935.84,935.84,919.20,919.20,0.00,919.20,0.00,0.00,0.00,935.84,16,16
729,5924,38,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,6140,9,5,2.00,59.84,59.84,39.86,39.86,0.00,39.86,2.00,0.00,0.00,144.00,24,24
939,3995,19,1,2.00,63.90,64.32,50.66,50.66,0.00,50.66,0.00,0.42,0.00,64.32,24,24
1058,6988,97,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,7225,17,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,8767,11,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
974,3361,88,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,578,88,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,4663,20,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
883,8624,32,1,0.00,-0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0,0
1030,7092,55,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,3234,35,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,7611,126,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,5418,22,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,6665,50,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,6091,45,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,1156,38,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,5305,38,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,3261,38,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,6016,38,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,3126,45,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,4361,131,3,0.67,14.77,14.77,11.03,11.03,0.00,11.03,0.83,0.00,0.00,18.61,8,8
785,7450,76,2,2.00,41.42,44.90,30.10,30.10,0.00,30.10,0.00,3.48,0.00,44.90,24,24
1058,8612,29,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,2933,131,2,4.00,74.72,74.72,64.28,64.28,0.00,64.28,0.00,0.00,0.00,74.72,48,48
785,1789,131,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,3571,135,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1030,462,135,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,8224,113,1,2.00,51.04,51.04,35.24,21.44,9.58,25.66,4.00,0.00,0.00,192.00,48,48
876,215,127,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,787,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
729,2839,3,1,0.00,3.41,3.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.41,0,0
862,8841,11,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,5205,37,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,3704,46,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1065,1353,64,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
883,6902,55,4,3.00,42.98,46.74,31.42,19.25,8.71,22.71,0.00,3.76,0.00,46.74,12,72
1002,2377,39,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,7199,55,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,3831,20,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,5771,46,5,2.00,67.14,67.58,39.43,21.05,13.36,26.07,4.32,0.44,0.00,89.20,48,48
1072,828,114,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,6887,46,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
743,598,74,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,7769,14,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,7949,37,1,3.00,47.42,50.40,35.50,29.43,8.90,26.60,0.00,2.98,0.00,50.40,36,36
911,5856,55,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,8006,38,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
743,3512,141,5,2.00,49.68,49.68,32.65,30.18,9.89,22.77,5.00,0.00,0.00,79.30,48,48
974,8683,37,1,3.00,50.16,51.03,33.05,30.94,9.42,23.64,0.00,0.87,0.00,51.03,36,36
