Invoice #,Item Number,Item Description,Qty,Total Cost,Total Price,Unit Cost,Unit Price,Customer Number,Address 1,City,Country,Customer Class,Document Date,Due Date,Item Class Code,Salesperson ID,State,Zip
STDINV2102,HDWR-RNG-0001,Ring Generator,6,3940.62,8039.7,656.77,1339.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/18/2026 0:00,4/17/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2103,ACCS-HDS-1EAR,Headset-Single Ear,3,115.77,239.85,38.59,79.95,HOLLINGC0001,123 Sugar Grove,Columbia,USA,USA-ILMO-T1,3/18/2026 0:00,4/17/2026 0:00,RETAIL,PAUL W.,MO,65201-3846
STDINV2104,FAXX-CAN-9800,Cantata FaxPhone 9800,9,10773,21599.55,1197,2399.95,BREAKTHR0001,3456 Arbutus St.,Montreal,Canada,CAN-PQMT-T5,3/19/2026 0:00,4/18/2026 0:00,RETAIL,FRANCINE B.,PQ,H3R 3T2
STDINV2105,ACCS-HDS-1EAR,Headset-Single Ear,10,385.9,799.5,38.59,79.95,HOLLINGC0001,123 Sugar Grove,Columbia,USA,USA-ILMO-T1,3/20/2026 0:00,4/19/2026 0:00,RETAIL,PAUL W.,MO,65201-3846
STDINV2106,FAXX-CAN-9800,Cantata FaxPhone 9800,12,14364,28799.4,1197,2399.95,MAHLERST0001,4321 McDaniels Rd,Minneapolis,USA,USA-MNWI-T4,3/21/2026 0:00,4/20/2026 0:00,RETAIL,SANDRA M.,MN,55404-4000
STDINV2107,FAXX-CAN-9800,Cantata FaxPhone 9800,2,2394,4799.9,1197,2399.95,LAWRENCE0001,12345 21st Ave S,Lawrence,USA,USA-IAKSNE-T3,3/22/2026 0:00,4/21/2026 0:00,RETAIL,NANCY B.,KS,66208
STDINV2108,100XLG,Green Phone,1,55.5,59.95,55.5,59.95,BLUEYOND0001,P.O. Box 1234,Wichita,USA,USA-IAKSNE-T3,3/23/2026 0:00,4/22/2026 0:00,,NANCY B.,KS,67201
STDINV2109,100XLG,Green Phone,8,444,479.6,55.5,59.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,3/24/2026 0:00,4/23/2026 0:00,,GREG E.,IN,46401-3455
STDINV2110,HDWR-RNG-0001,Ring Generator,1,669,1339.95,669,1339.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/25/2026 0:00,4/24/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2111,REPR-TWO-0002,On-site Repair,12,0,419.4,0,34.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,3/26/2026 0:00,4/25/2026 0:00,,ERIN J.,BC,V6E 3J7
STDINV2112,PHON-ATT-53WH,Cordless-Attractive 5352-White,1,92.59,189.95,92.59,189.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/27/2026 0:00,4/26/2026 0:00,ATT CORD,PAUL W.,NY,10019
STDINV2113,ACCS-RST-DXWH,Shoulder Rest - Deluxe White,4,18.2,39.8,4.55,9.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/28/2026 0:00,4/27/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2114,PHON-PAN-2315,Panache KX-T231 wall,6,171.42,359.7,28.57,59.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/29/2026 0:00,4/28/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2115,PHON-ATT-53BK,Cordless-Attractive 5352-Black,3,277.77,569.85,92.59,189.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/30/2026 0:00,4/29/2026 0:00,ATT CORD,PAUL W.,NY,10019
STDINV2116,HDWR-PNL-0001,Control Panel,2,607.7,1219.9,303.85,609.95,BREAKTHR0001,3456 Arbutus St.,Montreal,Canada,CAN-PQMT-T5,3/31/2026 0:00,4/30/2026 0:00,RETAIL,FRANCINE B.,PQ,H3R 3T2
STDINV2117,ANSW-PAN-1450,Panache KX-T1450 answer,1,50.25,109.95,50.25,109.95,HOLLINGC0001,123 Sugar Grove,Columbia,USA,USA-ILMO-T1,3/31/2026 0:00,4/30/2026 0:00,RETAIL,PAUL W.,MO,65201-3846
STDINV2118,HDWR-PNL-0001,Control Panel,5,1519.25,3049.75,303.85,609.95,CONTOSOL0001,456 Mineral Point Road,Omaha,USA,USA-IAKSNE-T3,1/1/2027 0:00,1/31/2027 0:00,RETAIL,NANCY B.,NE,68145-2401
STDINV2119,PHON-ATT-53BK,Cordless-Attractive 5352-Black,6,555.54,1139.7,92.59,189.95,AMERICAN0001,789 North Carlton Place,St. Louis,USA,USA-ILMO-T1,1/2/2027 0:00,2/1/2027 0:00,ATT CORD,PAUL W.,MO,63115
STDINV2120,PHON-ATT-53WH,Cordless-Attractive 5352-White,6,555.54,1139.7,92.59,189.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/3/2027 0:00,2/2/2027 0:00,ATT CORD,PAUL W.,NY,10019
STDINV2121,PHON-PAN-2315,Panache KX-T231 wall,4,111.92,239.8,27.98,59.95,ADVANCED0001,456 19th Street S.,Chicago,USA,USA-ILMO-T1,1/3/2027 0:00,2/2/2027 0:00,RETAIL,PAUL W.,IL,60603-911
STDINV2122,PHON-ATT-53WH,Cordless-Attractive 5352-White,2,185.18,379.9,92.59,189.95,RIVERSID0001,5678 Herman St.,Vancouver,Canada,CAN-ABBCYKNWTT7,1/4/2027 0:00,2/3/2027 0:00,ATT CORD,ERIN J.,BC,V6E 3J7
STDINV2123,FAXX-RIC-060E,Richelieu Fax 60E,1,479.05,959.95,479.05,959.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/5/2027 0:00,2/4/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2124,PHON-ATT-0712,Attractive 712 wall phone,5,179.45,399.75,35.89,79.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/5/2027 0:00,2/4/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2126,ANSW-PAN-2460,Panache KX-T2460 answer,2,150.3,319.9,75.15,159.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,1/6/2027 0:00,2/5/2027 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2127,PHON-PAN-3155,Panache KX-T3155 desk,3,83.94,359.85,27.98,119.95,LONDONBE0001,987 Portar Street,Auckland,New Zealand,NEWZEALAND-T8,1/6/2027 0:00,1/6/2027 0:00,RETAIL,IAN M.,,
STDINV2128,ACCS-CRD-25BK,Phone Cord - 25' Black,2,11.96,39.9,5.98,19.95,MIDLANDC0001,5678 Fraser Ave N.,Mishawaka,USA,USA-INMI-T2,1/7/2027 0:00,2/6/2027 0:00,RETAIL,GREG E.,IN,46544
STDINV2129,PHON-ATT-53BL,Cordless-Attractive 5352-Blue,2,187.1,379.9,93.55,189.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/7/2027 0:00,2/6/2027 0:00,ATT CORD,PAUL W.,NY,10019
STDINV2130,ACCS-CRD-12WH,Phone Cord - 12' White,5,16.45,49.75,3.29,9.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/8/2027 0:00,2/7/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2131,ACCS-RST-DXWH,Shoulder Rest - Deluxe White,5,22.75,49.75,4.55,9.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/8/2027 0:00,2/7/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2132,PHON-ATT-53WH,Cordless-Attractive 5352-White,1,92.59,189.95,92.59,189.95,CONTOSOL0001,456 Mineral Point Road,Omaha,USA,USA-IAKSNE-T3,1/10/2027 0:00,2/9/2027 0:00,ATT CORD,NANCY B.,NE,68145-2401
STDINV2133,HDWR-PNL-0001,Control Panel,1,303.85,609.95,303.85,609.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,1/11/2027 0:00,2/10/2027 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2134,PHON-ATT-53BL,Cordless-Attractive 5352-Blue,5,467.75,949.75,93.55,189.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,1/12/2027 0:00,2/11/2027 0:00,ATT CORD,SANDRA M.,MN,55119
STDINV2135,ACCS-CRD-12WH,Phone Cord - 12' White,3,9.87,29.85,3.29,9.95,CENTRALC0001,2345 Aukland St. West,Chicago,USA,USA-ILMO-T1,1/13/2027 0:00,2/12/2027 0:00,RETAIL,PAUL W.,IL,60601-2333
STDINV2136,PHON-BUS-1250,"Handset,multi-line",2,331.7,719.9,165.85,359.95,MAGNIFIC0001,987 45 Ave.,Winnipeg,Canada,CAN-ONMBSK-T6,1/14/2027 0:00,1/14/2027 0:00,RETAIL,GARY W.,MB,R2S 3S7
STDINV2137,ACCS-CRD-12WH,Phone Cord - 12' White,3,9.87,29.85,3.29,9.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,1/15/2027 0:00,2/14/2027 0:00,RETAIL,SANDRA M.,WI,53202-5713
STDINV2138,HDWR-PRO-4862,Pro processor 4S,2,5996.3,11999.9,2998.15,5999.95,MAHLERST0001,4321 McDaniels Rd,Minneapolis,USA,USA-MNWI-T4,1/15/2027 0:00,2/14/2027 0:00,RETAIL,SANDRA M.,MN,55404-4000
STDINV2139,HDWR-PRO-4866,Pro processor 4D,1,3379.25,6929.95,3379.25,6929.95,LAWRENCE0001,12345 21st Ave S,Lawrence,USA,USA-IAKSNE-T3,1/17/2027 0:00,2/16/2027 0:00,RETAIL,NANCY B.,KS,66208
STDINV2140,FAXX-SLK-0172,Sleek UX-172 fax,1,674.5,1349.95,674.5,1349.95,BLUEYOND0001,P.O. Box 1234,Wichita,USA,USA-IAKSNE-T3,1/18/2027 0:00,2/17/2027 0:00,RETAIL,NANCY B.,KS,67201
STDINV2141,ACCS-RST-DXBK,Shoulder Rest-Deluxe Black,3,13.65,29.85,4.55,9.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,1/19/2027 0:00,2/18/2027 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2142,PHON-ATT-53BL,Cordless-Attractive 5352-Blue,4,374.2,759.8,93.55,189.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,1/21/2027 0:00,2/20/2027 0:00,ATT CORD,SANDRA M.,MN,55119
STDINV2143,FAXX-CAN-9800,Cantata FaxPhone 9800,10,14000,28099.5,1400,2809.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,1/22/2027 0:00,2/21/2027 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2144,ANSW-ATT-1000,Attractive Answering System 1000,1,59.29,119.95,59.29,119.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/23/2027 0:00,2/22/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2145,ANSW-PAN-1450,Panache KX-T1450 answer,1,50.25,109.95,50.25,109.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/24/2027 0:00,2/23/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2146,ANSW-ATT-1000,Attractive Answering System 1000,2,118.58,239.9,59.29,119.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,1/30/2027 0:00,3/1/2027 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2147,ACCS-CRD-12WH,Phone Cord - 12' White,5,16.45,49.75,3.29,9.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,2/2/2027 0:00,3/4/2027 0:00,RETAIL,SANDRA M.,WI,53202-5713
STDINV2148,ACCS-CRD-12WH,Phone Cord - 12' White,2,6.58,19.9,3.29,9.95,MAHLERST0001,4321 McDaniels Rd,Minneapolis,USA,USA-MNWI-T4,2/3/2027 0:00,3/5/2027 0:00,RETAIL,SANDRA M.,MN,55404-4000
STDINV2149,ACCS-CRD-12WH,Phone Cord - 12' White,1,3.29,9.95,3.29,9.95,LAWRENCE0001,12345 21st Ave S,Lawrence,USA,USA-IAKSNE-T3,2/3/2027 0:00,3/5/2027 0:00,RETAIL,NANCY B.,KS,66208
STDINV2150,ACCS-CRD-12WH,Phone Cord - 12' White,2,6.58,19.9,3.29,9.95,BLUEYOND0001,P.O. Box 1234,Wichita,USA,USA-IAKSNE-T3,2/3/2027 0:00,3/5/2027 0:00,RETAIL,NANCY B.,KS,67201
STDINV2151,ACCS-CRD-12WH,Phone Cord - 12' White,1,3.29,9.95,3.29,9.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,2/4/2027 0:00,3/6/2027 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2153,ACCS-CRD-12WH,Phone Cord - 12' White,1,3.29,9.95,3.29,9.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,2/5/2027 0:00,3/7/2027 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2154,ANSW-ATT-1000,Attractive Answering System 1000,1,59.29,119.95,59.29,119.95,CONTOSOL0001,456 Mineral Point Road,Omaha,USA,USA-IAKSNE-T3,2/8/2027 0:00,3/10/2027 0:00,RETAIL,NANCY B.,NE,68145-2401
STDINV2155,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1400,2809.95,1400,2809.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,2/9/2027 0:00,3/11/2027 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2156,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1400,2809.95,1400,2809.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,2/9/2027 0:00,3/11/2027 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2157,FAXX-CAN-9800,Cantata FaxPhone 9800,2,2800,5619.9,1400,2809.95,CENTRALC0001,2345 Aukland St. West,Chicago,USA,USA-ILMO-T1,2/10/2027 0:00,3/12/2027 0:00,RETAIL,PAUL W.,IL,60601-2333
STDINV2158,FAXX-CAN-9800,Cantata FaxPhone 9800,2,2800,5619.9,1400,2809.95,MAGNIFIC0001,987 45 Ave.,Winnipeg,Canada,CAN-ONMBSK-T6,2/11/2027 0:00,2/11/2027 0:00,RETAIL,GARY W.,MB,R2S 3S7
STDINV2159,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1197,2399.95,1197,2399.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,2/16/2027 0:00,3/18/2027 0:00,RETAIL,SANDRA M.,WI,53202-5713
STDINV2160,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1197,2399.95,1197,2399.95,MAHLERST0001,4321 McDaniels Rd,Minneapolis,USA,USA-MNWI-T4,3/17/2026 0:00,4/16/2026 0:00,RETAIL,SANDRA M.,MN,55404-4000
STDINV2161,FAXX-CAN-9800,Cantata FaxPhone 9800,2,2394,4799.9,1197,2399.95,LAWRENCE0001,12345 21st Ave S,Lawrence,USA,USA-IAKSNE-T3,2/16/2027 0:00,3/18/2027 0:00,RETAIL,NANCY B.,KS,66208
STDINV2162,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1197,2399.95,1197,2399.95,BLUEYOND0001,P.O. Box 1234,Wichita,USA,USA-IAKSNE-T3,2/17/2026 0:00,3/19/2026 0:00,RETAIL,NANCY B.,KS,67201
STDINV2163,ACCS-CRD-12WH,Phone Cord - 12' White,1,3.29,9.95,3.29,9.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,2/17/2027 0:00,3/19/2027 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2164,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1197,2399.95,1197,2399.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,2/18/2026 0:00,3/20/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2165,ACCS-HDS-1EAR,Headset-Single Ear,2,77.18,159.9,38.59,79.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,2/18/2026 0:00,3/20/2026 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2166,ACCS-HDS-1EAR,Headset-Single Ear,4,154.36,319.8,38.59,79.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,2/19/2026 0:00,3/21/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2166,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1197,2399.95,1197,2399.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,2/19/2026 0:00,3/21/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2167,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1197,2399.95,1197,2399.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,2/20/2026 0:00,3/22/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2168,FAXX-CAN-9800,Cantata FaxPhone 9800,1,2500,2399.95,2500,2399.95,CENTRALC0001,2345 Aukland St. West,Chicago,USA,USA-ILMO-T1,2/20/2026 0:00,3/22/2026 0:00,RETAIL,PAUL W.,IL,60601-2333
STDINV2169,100XLG,Green Phone,4,222,239.8,55.5,59.95,MAGNIFIC0001,987 45 Ave.,Winnipeg,Canada,CAN-ONMBSK-T6,2/21/2026 0:00,4/11/2027 0:00,,GARY W.,MB,R2S 3S7
STDINV2170,100XLG,Green Phone,1,55.5,59.95,55.5,59.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,2/22/2026 0:00,3/24/2026 0:00,,SANDRA M.,WI,53202-5713
STDINV2171,HDWR-RNG-0001,Ring Generator,1,669,1339.95,669,1339.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,2/22/2026 0:00,3/24/2026 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2172,REPR-TWO-0002,On-site Repair,5.5,0,192.23,0,34.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,2/22/2026 0:00,3/24/2026 0:00,,SANDRA M.,MN,55119
STDINV2173,PHON-ATT-53WH,Cordless-Attractive 5352-White,1,92.59,189.95,92.59,189.95,HOLLINGC0001,123 Sugar Grove,Columbia,USA,USA-ILMO-T1,2/23/2026 0:00,3/25/2026 0:00,ATT CORD,PAUL W.,MO,65201-3846
STDINV2174,ACCS-RST-DXWH,Shoulder Rest - Deluxe White,2,9.1,19.9,4.55,9.95,BREAKTHR0001,3456 Arbutus St.,Montreal,Canada,CAN-PQMT-T5,2/23/2026 0:00,3/25/2026 0:00,RETAIL,FRANCINE B.,PQ,H3R 3T2
STDINV2175,PHON-PAN-2315,Panache KX-T231 wall,4,111.92,239.8,27.98,59.95,HOLLINGC0001,123 Sugar Grove,Columbia,USA,USA-ILMO-T1,2/24/2026 0:00,3/26/2026 0:00,RETAIL,PAUL W.,MO,65201-3846
STDINV2176,PHON-ATT-53BL,Cordless-Attractive 5352-Blue,2,187.1,379.9,93.55,189.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,2/25/2026 0:00,3/27/2026 0:00,ATT CORD,PAUL W.,NY,10019
STDINV2177,HDWR-PNL-0001,Control Panel,1,303.85,609.95,303.85,609.95,CONTOSOL0001,456 Mineral Point Road,Omaha,USA,USA-IAKSNE-T3,2/25/2026 0:00,3/27/2026 0:00,RETAIL,NANCY B.,NE,68145-2401
STDINV2178,ANSW-PAN-1450,Panache KX-T1450 answer,1,50.25,109.95,50.25,109.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,2/26/2026 0:00,3/28/2026 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2179,PHON-ATT-53WH,Cordless-Attractive 5352-White,3,277.77,569.85,92.59,189.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/27/2026 0:00,4/26/2026 0:00,ATT CORD,SANDRA M.,MN,55119
STDINV2180,PHON-ATT-53RD,Cordless-Attractive 5352-Red,6,555.54,1139.7,92.59,189.95,CENTRALC0001,2345 Aukland St. West,Chicago,USA,USA-ILMO-T1,2/28/2026 0:00,3/30/2026 0:00,ATT CORD,PAUL W.,IL,60601-2333
STDINV2181,PHON-ATT-53BK,Cordless-Attractive 5352-Black,4,368.02,759.8,92.01,189.95,MAGNIFIC0001,987 45 Ave.,Winnipeg,Canada,CAN-ONMBSK-T6,2/28/2026 0:00,4/11/2027 0:00,ATT CORD,GARY W.,MB,R2S 3S7
STDINV2182,FAXX-RIC-060E,Richelieu Fax 60E,2,958.1,1919.9,479.05,959.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,4/11/2027 0:00,5/11/2027 0:00,RETAIL,SANDRA M.,WI,53202-5713
STDINV2183,PHON-PAN-3155,Panache KX-T3155 desk,3,178.5,359.85,59.5,119.95,MAHLERST0001,4321 McDaniels Rd,Minneapolis,USA,USA-MNWI-T4,3/2/2026 0:00,4/1/2026 0:00,RETAIL,SANDRA M.,MN,55404-4000
STDINV2184,HDWR-CAB-0001,Central Cabinet,2,13767.17,27699.9,6883.59,13849.95,LAWRENCE0001,12345 21st Ave S,Lawrence,USA,USA-IAKSNE-T3,3/2/2026 0:00,4/1/2026 0:00,RETAIL,NANCY B.,KS,66208
STDINV2185,ANSW-PAN-1450,Panache KX-T1450 answer,1,50.25,109.95,50.25,109.95,BLUEYOND0001,P.O. Box 1234,Wichita,USA,USA-IAKSNE-T3,3/3/2027 0:00,4/2/2027 0:00,RETAIL,NANCY B.,KS,67201
STDINV2186,ACCS-RST-DXWH,Shoulder Rest - Deluxe White,5,22.75,49.75,4.55,9.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,3/3/2027 0:00,4/2/2027 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2187,ACCS-RST-DXBK,Shoulder Rest-Deluxe Black,3,13.65,29.85,4.55,9.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/4/2027 0:00,4/3/2027 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2188,ACCS-CRD-12WH,Phone Cord - 12' White,2,6.58,19.9,3.29,9.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,3/4/2027 0:00,4/3/2027 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2189,PHON-PAN-3155,Panache KX-T3155 desk,2,119,239.9,59.5,119.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/4/2027 0:00,4/3/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2190,ANSW-PAN-1450,Panache KX-T1450 answer,2,100.5,219.9,50.25,109.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/4/2027 0:00,4/3/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2191,HDWR-SRG-0001,Surge Protector Panel,4,81.8,159.8,20.45,39.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/5/2027 0:00,4/4/2027 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2192,ACCS-CRD-25BK,Phone Cord - 25' Black,1,5.98,19.95,5.98,19.95,CENTRALC0001,2345 Aukland St. West,Chicago,USA,USA-ILMO-T1,3/6/2027 0:00,4/5/2027 0:00,RETAIL,PAUL W.,IL,60601-2333
STDINV2193,HDWR-RNG-0001,Ring Generator,2,1338,2679.9,669,1339.95,MAGNIFIC0001,987 45 Ave.,Winnipeg,Canada,CAN-ONMBSK-T6,3/7/2027 0:00,4/12/2027 0:00,RETAIL,GARY W.,MB,R2S 3S7
STDINV2194,PHON-ATT-53BK,Cordless-Attractive 5352-Black,3,276.75,569.85,92.25,189.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,3/8/2027 0:00,4/7/2027 0:00,ATT CORD,SANDRA M.,WI,53202-5713
STDINV2195,HDWR-CAB-0001,Central Cabinet,3,20689.05,41549.85,6896.35,13849.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,3/9/2027 0:00,4/8/2027 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2196,PHON-ATT-53RD,Cordless-Attractive 5352-Red,4,370.36,759.8,92.59,189.95,MAHLERST0001,4321 McDaniels Rd,Minneapolis,USA,USA-MNWI-T4,3/10/2027 0:00,4/9/2027 0:00,ATT CORD,SANDRA M.,MN,55404-4000
STDINV2197,PHON-ATT-53BK,Cordless-Attractive 5352-Black,3,270.75,569.85,90.25,189.95,LAWRENCE0001,12345 21st Ave S,Lawrence,USA,USA-IAKSNE-T3,3/11/2027 0:00,4/10/2027 0:00,ATT CORD,NANCY B.,KS,66208
STDINV2198,FAXX-RIC-060E,Richelieu Fax 60E,2,958.1,1919.9,479.05,959.95,BLUEYOND0001,P.O. Box 1234,Wichita,USA,USA-IAKSNE-T3,3/11/2027 0:00,4/10/2027 0:00,RETAIL,NANCY B.,KS,67201
STDINV2199,PHON-PAN-3155,Panache KX-T3155 desk,1,27.98,119.95,27.98,119.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,3/11/2027 0:00,4/10/2027 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2200,HDWR-CAB-0001,Central Cabinet,4,27687.52,55399.8,6921.88,13849.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/12/2027 0:00,4/11/2027 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2201,ANSW-PAN-1450,Panache KX-T1450 answer,3,150.75,329.85,50.25,109.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,3/13/2027 0:00,4/12/2027 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2202,ACCS-RST-DXWH,Shoulder Rest - Deluxe White,12,54.6,119.4,4.55,9.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/14/2027 0:00,4/13/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2203,ACCS-RST-DXBK,Shoulder Rest-Deluxe Black,36,163.8,358.2,4.55,9.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/14/2027 0:00,4/13/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2204,ACCS-CRD-12WH,Phone Cord - 12' White,4,13.16,39.8,3.29,9.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/15/2027 0:00,4/14/2027 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2205,PHON-PAN-3155,Panache KX-T3155 desk,2,55.96,239.9,27.98,119.95,CENTRALC0001,2345 Aukland St. West,Chicago,USA,USA-ILMO-T1,3/16/2027 0:00,4/15/2027 0:00,RETAIL,PAUL W.,IL,60601-2333
STDINV2206,ANSW-PAN-1450,Panache KX-T1450 answer,10,502.5,1099.5,50.25,109.95,MAGNIFIC0001,987 45 Ave.,Winnipeg,Canada,CAN-ONMBSK-T6,3/17/2027 0:00,4/12/2027 0:00,RETAIL,GARY W.,MB,R2S 3S7
