GradeFactKey,EnrollmentKey,StudentKey,CourseKey,ProfessorKey,OfferingKey,GradeDateKey,AcademicYear,Quarter,QuarterNumber,AttemptedCredits,EarnedCredits,LetterGrade,GradePoints,GradeStatus,PassFlag
1271,1271,9,16,7,63,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1272,1272,273,16,7,63,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1273,1273,382,16,7,63,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1274,1274,78,16,7,63,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1275,1275,258,16,7,63,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1276,1276,55,29,7,64,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1277,1277,430,29,7,64,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1278,1278,76,29,7,64,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1279,1279,339,29,7,64,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1280,1280,496,29,7,64,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1281,1281,182,29,7,64,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1282,1282,438,29,7,64,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1283,1283,129,29,7,64,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1284,1284,324,29,7,64,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1285,1285,275,29,7,64,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1286,1286,205,29,7,64,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1287,1287,72,29,7,64,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1288,1288,342,29,7,64,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1289,1289,293,29,7,64,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1290,1290,494,29,7,64,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1291,1291,317,29,7,64,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1292,1292,483,29,7,64,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1293,1293,172,29,7,64,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1294,1294,389,25,12,65,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1295,1295,443,25,12,65,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1296,1296,61,25,12,65,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1297,1297,258,25,12,65,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1298,1298,236,25,12,65,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1299,1299,449,25,12,65,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1300,1300,238,25,12,65,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1301,1301,78,25,12,65,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1302,1302,23,25,12,65,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1303,1303,168,25,12,65,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1304,1304,251,25,12,65,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1305,1305,67,25,12,65,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1306,1306,317,25,12,65,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1307,1307,221,25,12,65,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1308,1308,9,25,12,65,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1309,1309,324,25,12,65,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1310,1310,182,25,12,65,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1311,1311,28,25,12,65,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1312,1312,351,25,12,65,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1313,1313,356,25,12,65,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1314,1314,377,25,12,65,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1315,1315,342,25,12,65,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1316,1316,242,25,12,65,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1317,1317,31,25,12,65,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1318,1318,346,11,6,66,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1319,1319,212,11,6,66,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1320,1320,482,11,6,66,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1321,1321,48,11,6,66,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1322,1322,317,11,6,66,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1323,1323,54,11,6,66,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1324,1324,72,11,6,66,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1325,1325,438,11,6,66,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1326,1326,276,11,6,66,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1327,1327,182,11,6,66,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1328,1328,59,11,6,66,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1329,1329,67,11,6,66,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1330,1330,273,11,6,66,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1331,1331,121,11,6,66,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1332,1332,41,11,6,66,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1333,1333,334,11,6,66,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1334,1334,293,11,6,66,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1335,1335,197,11,6,66,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1336,1336,13,11,6,66,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1337,1337,116,11,6,66,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1338,1338,172,11,6,66,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1339,1339,150,11,6,66,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1340,1340,221,11,6,66,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1341,1341,391,11,6,66,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1342,1342,201,11,6,66,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1343,1343,489,3,15,67,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1344,1344,468,3,15,67,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1345,1345,116,3,15,67,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1346,1346,242,3,15,67,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1347,1347,396,3,15,67,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1348,1348,182,3,15,67,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1349,1349,202,3,15,67,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1350,1350,436,3,15,67,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1351,1351,305,3,15,67,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1352,1352,172,3,15,67,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1353,1353,356,3,15,67,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1354,1354,129,3,15,67,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1355,1355,277,3,15,67,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1356,1356,162,3,15,67,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1357,1357,194,3,15,67,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1358,1358,389,3,15,67,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1359,1359,293,3,15,67,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1360,1360,274,3,15,67,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1361,1361,61,3,15,67,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1362,1362,41,3,15,67,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1363,1363,200,3,15,67,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1364,1364,228,3,15,67,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1365,1365,391,3,15,67,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1366,1366,463,3,15,68,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1367,1367,308,3,15,68,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1368,1368,115,3,15,68,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1369,1369,228,3,15,68,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1370,1370,43,3,15,68,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1371,1371,324,3,15,68,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1372,1372,54,3,15,68,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1373,1373,166,3,15,68,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1374,1374,339,3,15,68,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1375,1375,305,3,15,68,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1376,1376,194,3,15,68,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1377,1377,46,3,15,68,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1378,1378,242,3,15,68,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1379,1379,103,3,15,68,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1380,1380,153,3,15,68,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1381,1381,435,3,15,68,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1382,1382,438,3,15,68,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1383,1383,468,3,15,68,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1384,1384,443,3,15,68,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1385,1385,273,3,15,68,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1386,1386,72,3,15,68,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1387,1387,121,3,15,68,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1388,1388,346,3,15,68,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1389,1389,97,3,15,68,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1390,1390,78,3,15,68,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1391,1391,439,10,9,69,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1392,1392,168,10,9,69,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1393,1393,199,10,9,69,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1394,1394,194,10,9,69,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1395,1395,67,10,9,69,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1396,1396,54,10,9,69,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1397,1397,228,10,9,69,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1398,1398,236,10,9,69,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1399,1399,274,10,9,69,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1400,1400,78,10,9,69,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1401,1401,318,10,9,69,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1402,1402,273,10,9,69,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1403,1403,346,10,9,69,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1404,1404,483,10,9,69,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1405,1405,435,10,9,69,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1406,1406,110,10,9,69,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1407,1407,494,10,9,69,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1408,1408,103,10,9,69,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1409,1409,251,10,9,69,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1410,1410,9,10,9,69,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1411,1411,305,10,9,70,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1412,1412,453,10,9,70,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1413,1413,275,10,9,70,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1414,1414,430,10,9,70,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1415,1415,87,10,9,70,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1416,1416,23,10,9,70,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1417,1417,334,10,9,70,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1418,1418,494,10,9,70,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1419,1419,31,10,9,70,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1420,1420,489,10,9,70,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1421,1421,293,10,9,70,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1422,1422,288,10,9,70,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1423,1423,443,10,9,70,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1424,1424,104,10,9,70,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1425,1425,5,10,9,70,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1426,1426,266,10,9,70,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1427,1427,451,10,9,70,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1428,1428,450,10,9,70,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1429,1429,483,1,16,71,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1430,1430,172,1,16,71,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1431,1431,378,1,16,71,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1432,1432,266,1,16,71,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1433,1433,439,1,16,71,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1434,1434,346,1,16,71,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1435,1435,223,1,16,71,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1436,1436,334,1,16,71,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1437,1437,201,1,16,71,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1438,1438,293,1,16,71,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1439,1439,265,1,16,71,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1440,1440,59,1,16,71,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1441,1441,116,1,16,71,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1442,1442,63,1,16,71,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1443,1443,489,1,16,71,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1444,1444,430,1,16,71,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1445,1445,434,1,16,71,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1446,1446,168,1,16,71,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1447,1447,236,1,16,71,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1448,1448,121,12,16,72,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1449,1449,346,12,16,72,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1450,1450,435,12,16,72,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1451,1451,384,12,16,72,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1452,1452,129,12,16,72,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1453,1453,28,12,16,72,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1454,1454,162,12,16,72,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1455,1455,428,12,16,72,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1456,1456,67,12,16,72,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1457,1457,449,12,16,72,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1458,1458,438,12,16,72,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1459,1459,212,12,16,72,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1460,1460,186,21,18,73,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1461,1461,197,21,18,73,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1462,1462,78,21,18,73,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1463,1463,447,21,18,73,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1464,1464,346,21,18,73,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1465,1465,54,21,18,73,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1466,1466,59,21,18,73,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1467,1467,308,21,18,73,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1468,1468,87,21,18,73,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1469,1469,114,21,18,73,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1470,1470,477,21,18,73,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1471,1471,266,21,18,73,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1472,1472,331,21,18,73,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1473,1473,129,21,18,73,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1474,1474,227,21,18,73,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1475,1475,339,21,18,73,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1476,1476,453,21,18,73,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1477,1477,264,21,18,73,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1478,1478,288,13,9,74,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1479,1479,251,13,9,74,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1480,1480,197,13,9,74,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1481,1481,59,13,9,74,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1482,1482,43,13,9,74,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1483,1483,342,13,9,74,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1484,1484,258,13,9,74,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1485,1485,334,13,9,74,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1486,1486,80,13,9,74,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1487,1487,46,13,9,74,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1488,1488,200,13,9,74,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1489,1489,349,13,9,74,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1490,1490,308,13,9,74,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1491,1491,487,13,9,74,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1492,1492,116,13,9,74,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1493,1493,453,7,21,75,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1494,1494,241,7,21,75,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1495,1495,308,7,21,75,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1496,1496,242,7,21,75,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1497,1497,266,7,21,75,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1498,1498,384,7,21,75,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1499,1499,438,7,21,75,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1500,1500,150,7,21,75,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1501,1501,382,7,21,75,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1502,1502,67,7,21,75,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1503,1503,494,7,21,75,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1504,1504,356,7,21,75,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1505,1505,200,7,21,75,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1506,1506,97,7,21,75,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1507,1507,23,7,21,75,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1508,1508,477,7,21,75,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1509,1509,78,32,22,76,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1510,1510,405,32,22,76,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1511,1511,162,32,22,76,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1512,1512,54,32,22,76,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1513,1513,97,32,22,76,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1514,1514,242,32,22,76,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1515,1515,31,32,22,76,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1516,1516,166,32,22,76,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1517,1517,337,32,22,76,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1518,1518,110,32,22,76,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1519,1519,384,32,22,76,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1520,1520,274,32,22,76,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1521,1521,228,32,22,76,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1522,1522,483,32,22,76,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1523,1523,349,32,22,76,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1524,1524,428,32,22,76,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1525,1525,5,32,22,76,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1526,1526,186,32,22,76,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1527,1527,468,32,22,76,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1528,1528,308,32,22,76,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1529,1529,200,32,22,76,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1530,1530,67,32,22,76,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1531,1531,199,32,22,76,20230901,2023,Summer,3,4,0,W,,Withdrawn,No
1532,1532,258,32,22,76,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1533,1533,317,32,22,76,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1534,1534,389,32,22,76,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1535,1535,55,32,22,76,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1536,1536,403,32,22,76,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1537,1537,80,32,18,77,20230901,2023,Summer,3,4,4,A-,3.7,Completed,Yes
1538,1538,275,32,18,77,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1539,1539,87,32,18,77,20230901,2023,Summer,3,4,4,A,4.0,Completed,Yes
1540,1540,182,32,18,77,20230901,2023,Summer,3,4,4,B-,2.7,Completed,Yes
1541,1541,487,32,18,77,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1542,1542,334,32,18,77,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1543,1543,389,32,18,77,20230901,2023,Summer,3,4,4,C+,2.3,Completed,Yes
1544,1544,277,32,18,77,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1545,1545,110,32,18,77,20230901,2023,Summer,3,4,4,B,3.0,Completed,Yes
1546,1546,317,32,18,77,20230901,2023,Summer,3,4,4,B+,3.3,Completed,Yes
1547,1547,430,32,18,77,20230901,2023,Summer,3,4,4,C,2.0,Completed,Yes
1548,1548,76,32,18,77,20230901,2023,Summer,3,4,0,IP,,In Progress,Pending
1549,1549,205,17,12,78,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1550,1550,202,17,12,78,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1551,1551,199,17,12,78,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1552,1552,274,17,12,78,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1553,1553,450,17,12,78,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1554,1554,5,17,12,78,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1555,1555,339,17,12,78,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1556,1556,334,17,12,78,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1557,1557,430,17,12,78,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1558,1558,223,17,12,78,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1559,1559,48,17,12,78,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1560,1560,351,17,12,78,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1561,1561,121,17,12,78,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1562,1562,76,17,12,78,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1563,1563,273,17,12,78,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1564,1564,104,17,12,78,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1565,1565,31,17,12,78,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1566,1566,115,17,12,78,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1567,1567,182,17,12,78,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1568,1568,201,27,6,79,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1569,1569,405,27,6,79,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1570,1570,28,27,6,79,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1571,1571,288,27,6,79,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1572,1572,418,27,6,79,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1573,1573,223,27,6,79,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1574,1574,129,27,6,79,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1575,1575,97,27,6,79,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1576,1576,54,27,6,79,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1577,1577,59,27,6,79,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
